Method_Call_No,Suspiciousness,Ranking
1,0.005128205128205128,53
2,0.0,129
3,0.005649717514124294,47
4,0.0,129
5,0.006060606060606061,43
6,0.002583979328165375,124
7,0.00303951367781155,91
8,0.0028011204481792717,109
9,0.03571428571428571,10
10,0.0,129
11,0.0,129
12,0.0,129
13,0.0,129
14,0.0,129
15,0.0,129
16,0.0,129
17,0.0,129
18,1.0,1
19,0.005128205128205128,53
20,0.0,129
21,0.0,129
22,0.002583979328165375,124
23,0.0,129
24,0.0,129
25,0.002583979328165375,124
26,0.0,129
27,0.002793296089385475,110
28,0.002583979328165375,124
29,0.0026595744680851063,116
30,0.002583979328165375,124
31,0.0038910505836575876,67
32,0.003067484662576687,88
33,0.0,129
34,0.0,129
35,0.0,129
36,0.002583979328165375,124
37,0.0,129
38,0.0,129
39,0.0,129
40,0.0,129
41,0.0,129
42,0.004219409282700422,65
43,0.0055248618784530384,49
44,0.0,129
45,0.002583979328165375,124
46,0.002583979328165375,124
47,0.002583979328165375,124
48,0.002583979328165375,124
49,0.002583979328165375,124
50,0.0027548209366391185,113
51,0.0027397260273972603,114
52,0.0,129
53,0.002583979328165375,124
54,0.002583979328165375,124
55,0.002583979328165375,124
56,0.002583979328165375,124
57,0.002583979328165375,124
58,1.0,1
59,0.0,129
60,0.0,129
61,0.0,129
62,0.0,129
63,1.0,1
64,0.5,2
65,0.5,2
66,0.0,129
67,0.0,129
68,0.0,129
69,0.0,129
70,0.002583979328165375,124
71,0.0,129
72,0.002583979328165375,124
73,0.002583979328165375,124
74,0.002583979328165375,124
75,0.002583979328165375,124
76,0.0,129
77,0.0,129
78,0.0,129
79,0.002583979328165375,124
80,0.002583979328165375,124
81,0.0,129
82,0.0,129
83,0.002583979328165375,124
84,0.002583979328165375,124
85,0.0,129
86,0.0,129
87,0.002583979328165375,124
88,0.002583979328165375,124
89,0.002583979328165375,124
90,0.0,129
91,0.0,129
92,0.0,129
93,0.002583979328165375,124
94,0.0,129
95,0.0,129
96,0.0028169014084507044,107
97,0.003048780487804878,90
98,0.002583979328165375,124
99,0.0,129
100,0.003067484662576687,88
101,0.003067484662576687,88
102,0.0,129
103,0.00819672131147541,35
104,0.0,129
105,0.003067484662576687,88
106,0.0,129
107,0.0,129
108,0.0,129
109,0.005847953216374269,45
110,0.0125,26
111,0.0,129
112,0.0,129
113,0.0,129
114,0.006896551724137931,38
115,0.006993006993006993,37
116,0.004878048780487805,54
117,0.0,129
118,0.011494252873563218,27
119,0.011494252873563218,27
120,0.0,129
121,0.0,129
122,0.0,129
123,0.0,129
124,0.0,129
125,0.0037593984962406013,70
126,0.002583979328165375,124
127,0.002583979328165375,124
128,0.0,129
129,0.0037593984962406013,70
130,0.0,129
131,0.0037593984962406013,70
132,0.0,129
133,0.002583979328165375,124
134,0.0,129
135,0.0,129
136,0.0,129
137,0.0,129
138,0.0,129
139,0.0,129
140,0.0,129
141,0.0,129
142,0.0,129
143,0.0,129
144,0.0,129
145,0.0,129
146,0.0,129
147,0.0,129
148,0.0,129
149,0.0,129
150,0.0,129
151,0.0,129
152,0.0,129
153,0.0,129
154,0.0025974025974025974,122
155,0.0,129
156,0.0028169014084507044,107
157,0.0,129
158,0.0,129
159,0.0,129
160,0.0,129
161,0.0,129
162,0.0,129
163,0.0,129
164,0.0,129
165,0.0,129
166,0.0,129
167,0.0,129
168,0.002793296089385475,110
169,0.0,129
170,0.0,129
171,0.0025906735751295338,123
172,0.0,129
173,0.0,129
174,0.0,129
175,0.0,129
176,0.004329004329004329,62
177,0.0,129
178,0.0,129
179,0.0,129
180,0.0,129
181,0.0,129
182,0.0026246719160104987,119
183,0.0,129
184,0.0,129
185,0.022727272727272728,15
186,0.0,129
187,0.0,129
188,0.002583979328165375,124
189,0.0,129
190,0.0,129
191,0.0,129
192,0.008849557522123894,33
193,0.002583979328165375,124
194,0.0,129
195,0.002849002849002849,105
196,0.0,129
197,0.0,129
198,0.0,129
199,0.0,129
200,0.0,129
201,0.0,129
202,0.0,129
203,0.002652519893899204,117
204,0.0,129
205,0.0,129
206,0.0,129
207,0.002583979328165375,124
208,0.0,129
209,0.0026595744680851063,116
210,0.0,129
211,0.003215434083601286,81
212,0.0,129
213,0.0,129
214,0.002583979328165375,124
215,0.002583979328165375,124
216,0.002583979328165375,124
217,0.0,129
218,0.0,129
219,0.0,129
220,0.0,129
221,0.0037593984962406013,70
222,0.0037593984962406013,70
223,0.0037593984962406013,70
224,0.0,129
225,0.0,129
226,0.0,129
227,0.0,129
228,0.0037593984962406013,70
229,0.0037593984962406013,70
230,0.0037593984962406013,70
231,0.0037593984962406013,70
232,0.0,129
233,0.0,129
234,0.0,129
235,0.0,129
236,0.0,129
237,0.0,129
238,0.0,129
239,0.0,129
240,0.0,129
241,0.0,129
242,0.0,129
243,0.0,129
244,0.0,129
245,0.0,129
246,0.0,129
247,0.0037593984962406013,70
248,0.0037593984962406013,70
249,0.0,129
250,0.0037593984962406013,70
251,0.0,129
252,0.0,129
253,0.0037593984962406013,70
254,0.0,129
255,0.0037593984962406013,70
256,0.0037593984962406013,70
257,0.0,129
258,0.0,129
259,0.0,129
260,0.0,129
261,0.0,129
262,0.0,129
263,0.0037593984962406013,70
264,0.0037593984962406013,70
265,0.0037593984962406013,70
266,0.0037593984962406013,70
267,0.0,129
268,0.0,129
269,0.0,129
270,0.0,129
271,0.0037593984962406013,70
272,0.0037593984962406013,70
273,0.0037593984962406013,70
274,0.0,129
275,0.0,129
276,0.0037593984962406013,70
277,0.0,129
278,0.0,129
279,0.0,129
280,0.0,129
281,0.0037593984962406013,70
282,0.0,129
283,0.0,129
284,0.0037593984962406013,70
285,0.0,129
286,0.0,129
287,0.0037593984962406013,70
288,0.0,129
289,0.0,129
290,0.0,129
291,0.0,129
292,0.0,129
293,0.0,129
294,0.0,129
295,0.0,129
296,0.0,129
297,0.0,129
298,0.0037593984962406013,70
299,0.0,129
300,0.0,129
301,0.0,129
302,0.0,129
303,0.0,129
304,0.0,129
305,0.0,129
306,0.0,129
307,0.0,129
308,0.0,129
309,0.0,129
310,0.0,129
311,0.0,129
312,0.0,129
313,0.0,129
314,0.0,129
315,0.0,129
316,0.0,129
317,0.0,129
318,0.0037593984962406013,70
319,0.0037593984962406013,70
320,0.0,129
321,0.0,129
322,0.0,129
323,0.0,129
324,0.0,129
325,0.0,129
326,0.0,129
327,0.0,129
328,0.0,129
329,0.0037593984962406013,70
330,0.0,129
331,0.0,129
332,0.0,129
333,0.002583979328165375,124
334,0.0,129
335,0.0,129
336,0.0,129
337,0.0,129
338,0.0,129
339,0.0,129
340,0.0,129
341,0.0,129
342,0.0,129
343,0.0,129
344,0.0,129
345,0.0,129
346,0.0,129
347,0.0,129
348,0.0,129
349,0.0,129
350,0.0,129
351,0.002583979328165375,124
352,0.0,129
353,0.002583979328165375,124
354,1.0,1
355,0.0,129
356,0.002583979328165375,124
357,0.002583979328165375,124
358,0.002583979328165375,124
359,0.0,129
360,0.0,129
361,0.0,129
362,0.0,129
363,0.0,129
364,0.0037593984962406013,70
365,0.0037593984962406013,70
366,0.0,129
367,0.0,129
368,0.0,129
369,0.0,129
370,0.009708737864077669,30
371,0.009615384615384616,31
372,0.0037593984962406013,70
373,0.0,129
374,0.0,129
375,0.0,129
376,0.0037593984962406013,70
377,0.0,129
378,0.0,129
379,0.0,129
380,0.0,129
381,0.0037593984962406013,70
382,0.0,129
383,0.0,129
384,0.0,129
385,0.0,129
386,0.0037593984962406013,70
387,0.0037593984962406013,70
388,0.0037593984962406013,70
389,0.0037593984962406013,70
390,0.0037593984962406013,70
391,0.0037593984962406013,70
392,0.0037593984962406013,70
393,0.0037593984962406013,70
394,0.0,129
395,0.0,129
396,0.0,129
397,0.0,129
398,0.0,129
399,0.0,129
400,0.0,129
401,0.0,129
402,0.0,129
403,0.0,129
404,0.0,129
405,0.0,129
406,0.0,129
407,0.0,129
408,0.0,129
409,0.0,129
410,0.0,129
411,0.0,129
412,0.0037593984962406013,70
413,0.0037593984962406013,70
414,0.0037593984962406013,70
415,0.0,129
416,0.0,129
417,0.0,129
418,0.0037593984962406013,70
419,0.0,129
420,0.006896551724137931,38
421,0.0,129
422,0.0037593984962406013,70
423,0.0,129
424,0.0,129
425,0.0037593984962406013,70
426,0.0037593984962406013,70
427,0.0,129
428,0.0,129
429,0.0,129
430,0.0037593984962406013,70
431,0.0037593984962406013,70
432,0.0,129
433,0.0,129
434,0.0,129
435,0.0,129
436,0.0,129
437,0.0,129
438,0.0,129
439,0.0037593984962406013,70
440,0.0037593984962406013,70
441,0.0037593984962406013,70
442,0.0037593984962406013,70
443,0.0,129
444,0.0,129
445,0.0037593984962406013,70
446,0.0037593984962406013,70
447,0.0,129
448,0.0,129
449,0.0,129
450,0.0,129
451,0.0,129
452,0.0,129
453,0.0,129
454,0.0,129
455,0.0,129
456,0.0037593984962406013,70
457,0.0,129
458,0.0,129
459,0.0,129
460,0.0,129
461,0.0,129
462,0.0,129
463,0.0,129
464,0.0,129
465,0.0,129
466,0.0,129
467,0.0,129
468,0.0,129
469,0.0,129
470,0.0037593984962406013,70
471,0.0037593984962406013,70
472,0.0037593984962406013,70
473,0.0037593984962406013,70
474,0.0,129
475,0.0,129
476,0.0037593984962406013,70
477,0.0037593984962406013,70
478,0.0037593984962406013,70
479,0.0037593984962406013,70
480,0.0037593984962406013,70
481,0.0,129
482,0.0,129
483,0.0,129
484,0.0037593984962406013,70
485,0.0037593984962406013,70
486,0.0,129
487,0.0,129
488,0.0,129
489,0.0,129
490,0.0,129
491,0.0,129
492,0.0037593984962406013,70
493,0.0,129
494,0.0037593984962406013,70
495,0.0037593984962406013,70
496,0.0,129
497,0.0,129
498,0.0,129
499,0.0037593984962406013,70
500,0.0037593984962406013,70
501,0.0,129
502,0.0,129
503,0.0,129
504,0.0,129
505,0.0,129
506,0.0037593984962406013,70
507,0.0,129
508,0.0,129
509,0.0,129
510,0.0,129
511,0.0,129
512,0.0,129
513,0.0,129
514,0.0,129
515,0.0037593984962406013,70
516,0.0,129
517,0.0,129
518,0.0037593984962406013,70
519,0.0037593984962406013,70
520,0.0037593984962406013,70
521,0.0037593984962406013,70
522,0.0037593984962406013,70
523,0.0,129
524,0.0,129
525,0.0,129
526,0.0,129
527,0.0,129
528,0.0,129
529,0.0,129
530,0.0037593984962406013,70
531,0.0,129
532,0.0,129
533,0.0,129
534,0.0,129
535,0.0,129
536,0.0,129
537,0.0,129
538,0.0,129
539,0.0037593984962406013,70
540,0.0,129
541,0.0,129
542,0.0,129
543,0.0,129
544,0.0,129
545,0.0,129
546,0.0,129
547,0.0,129
548,0.0,129
549,0.0,129
550,0.0,129
551,0.0,129
552,0.0037593984962406013,70
553,0.0037593984962406013,70
554,0.0037593984962406013,70
555,0.0,129
556,0.0,129
557,0.0,129
558,0.0037593984962406013,70
559,0.0,129
560,0.0,129
561,0.0037593984962406013,70
562,0.0,129
563,0.0,129
564,0.0,129
565,0.0,129
566,0.0,129
567,0.0037593984962406013,70
568,0.0037593984962406013,70
569,0.00684931506849315,39
570,0.00684931506849315,39
571,0.0,129
572,0.0,129
573,0.0,129
574,0.0,129
575,0.0,129
576,0.0,129
577,0.0,129
578,0.0,129
579,0.0,129
580,0.0037593984962406013,70
581,0.0,129
582,0.00684931506849315,39
583,0.0037593984962406013,70
584,0.0037593984962406013,70
585,0.0037593984962406013,70
586,0.0037593984962406013,70
587,0.0037593984962406013,70
588,0.0037593984962406013,70
589,0.0037593984962406013,70
590,0.0037593984962406013,70
591,0.0037593984962406013,70
592,0.0037593984962406013,70
593,0.0,129
594,0.0037593984962406013,70
595,0.0,129
596,0.0,129
597,0.0,129
598,0.0037593984962406013,70
599,0.0037593984962406013,70
600,0.0,129
601,0.0,129
602,0.0,129
603,0.0,129
604,0.00684931506849315,39
605,0.0,129
606,0.0,129
607,0.0,129
608,0.0,129
609,0.0,129
610,0.0,129
611,0.0,129
612,0.0,129
613,0.0,129
614,0.0,129
615,0.0,129
616,0.006896551724137931,38
617,0.0,129
618,0.0,129
619,0.0,129
620,0.0,129
621,0.0,129
622,0.0,129
623,0.0,129
624,0.0,129
625,0.0,129
626,0.00684931506849315,39
627,0.0,129
628,0.0,129
629,0.0,129
630,0.00684931506849315,39
631,0.0,129
632,0.0,129
633,0.0,129
634,0.0,129
635,0.0,129
636,0.0,129
637,0.009523809523809525,32
638,0.0,129
639,0.0037593984962406013,70
640,0.0,129
641,0.0037593984962406013,70
642,0.0,129
643,0.0,129
644,0.0,129
645,0.0037593984962406013,70
646,0.0,129
647,0.0,129
648,0.0,129
649,0.0,129
650,0.0037593984962406013,70
651,0.0,129
652,0.0,129
653,0.0,129
654,0.0,129
655,0.0,129
656,0.0,129
657,0.0,129
