Method_Call_No,Suspiciousness,Ranking
1,0.08333333333333333,4
2,1.0,1
3,0.08333333333333333,4
4,0.08333333333333333,4
5,0.08333333333333333,4
6,0.08333333333333333,4
7,0.0,14
8,0.0,14
9,0.0,14
10,0.023255813953488372,11
11,0.02127659574468085,13
12,0.0,14
13,0.0,14
14,0.08333333333333333,4
15,0.0,14
16,0.09090909090909091,3
17,0.02127659574468085,13
18,0.0,14
19,0.02127659574468085,13
20,0.09090909090909091,3
21,0.07142857142857142,6
22,0.0,14
23,0.0,14
24,0.0,14
25,0.0,14
26,0.0,14
27,0.0,14
28,0.0,14
29,0.0,14
30,0.0,14
31,0.0,14
32,0.0,14
33,0.0,14
34,0.0,14
35,0.0,14
36,0.0,14
37,0.0,14
38,0.02127659574468085,13
39,0.02127659574468085,13
40,0.07692307692307693,5
41,0.0,14
42,0.030303030303030304,9
43,0.02127659574468085,13
44,0.022727272727272728,12
45,0.025,10
46,0.0,14
47,0.5,2
48,0.0,14
49,0.02127659574468085,13
50,0.07142857142857142,6
51,0.07142857142857142,6
52,0.0,14
53,0.0,14
54,0.0,14
55,0.0,14
56,0.0,14
57,0.0,14
58,0.0,14
59,0.0,14
60,0.0,14
61,0.0,14
62,0.0,14
63,0.0,14
64,0.0,14
65,0.0,14
66,0.0,14
67,0.0,14
68,0.0,14
69,0.0,14
70,0.0,14
71,0.0,14
72,0.0625,8
73,0.0625,8
74,0.0,14
75,0.0,14
76,0.07142857142857142,6
77,0.0,14
78,0.0,14
79,0.0,14
80,0.0,14
81,0.0,14
82,0.0625,8
83,0.0625,8
84,0.0,14
85,0.0,14
86,0.0,14
87,0.0625,8
88,0.0,14
89,0.0,14
90,0.0,14
91,0.0,14
92,0.06666666666666667,7
93,0.0,14
94,0.0,14
95,0.0,14
96,0.0625,8
97,0.0625,8
98,0.0625,8
99,0.0625,8
100,0.0,14
101,0.0,14
102,0.0,14
103,0.0,14
104,0.0625,8
105,0.0625,8
106,0.0,14
107,0.0,14
108,0.0,14
109,0.0,14
110,0.0,14
111,0.0,14
112,0.0625,8
113,0.0625,8
114,0.06666666666666667,7
