Method_Call_No,Suspiciousness,Ranking
1,0.007194244604316547,9
2,0.0,29
3,0.0,29
4,0.0,29
5,0.0,29
6,0.0,29
7,0.0,29
8,0.0,29
9,0.0,29
10,0.006802721088435374,10
11,0.0,29
12,0.005555555555555556,12
13,0.0003051571559353067,28
14,0.000335795836131632,27
15,0.003663003663003663,15
16,0.0,29
17,0.05,2
18,0.03333333333333333,3
19,0.0,29
20,0.02564102564102564,4
21,0.0,29
22,0.0,29
23,0.0,29
24,0.0,29
25,0.0,29
26,0.0,29
27,0.0,29
28,0.0,29
29,0.0,29
30,0.0,29
31,0.09090909090909091,1
32,0.023809523809523808,5
33,0.09090909090909091,1
34,0.0,29
35,0.0,29
36,0.0,29
37,0.0,29
38,0.0,29
39,0.0,29
40,0.0,29
41,0.0,29
42,0.0,29
43,0.0,29
44,0.0,29
45,0.0,29
46,0.0,29
47,0.0,29
48,0.0,29
49,0.0,29
50,0.0,29
51,0.0,29
52,0.0,29
53,0.0,29
54,0.0,29
55,0.0,29
56,0.0,29
57,0.003067484662576687,19
58,0.09090909090909091,1
59,0.09090909090909091,1
60,0.09090909090909091,1
61,0.0,29
62,0.0,29
63,0.0031645569620253164,18
64,0.0,29
65,0.0,29
66,0.0,29
67,0.0,29
68,0.0,29
69,0.0,29
70,0.0,29
71,0.0,29
72,0.0,29
73,0.0,29
74,0.0,29
75,0.0,29
76,0.0,29
77,0.0,29
78,0.0,29
79,0.0,29
80,0.0,29
81,0.0,29
82,0.0,29
83,0.0,29
84,0.0,29
85,0.0,29
86,0.0,29
87,0.0,29
88,0.0,29
89,0.0,29
90,0.0,29
91,0.0,29
92,0.0,29
93,0.0,29
94,0.0,29
95,0.0,29
96,0.0,29
97,0.0,29
98,0.0,29
99,0.0,29
100,0.0,29
101,0.0,29
102,0.0,29
103,0.0,29
104,0.0,29
105,0.0,29
106,0.0,29
107,0.0,29
108,0.0,29
109,0.0,29
110,0.0030303030303030303,20
111,0.0,29
112,0.0,29
113,0.0,29
114,0.0,29
115,0.0,29
116,0.0,29
117,0.0,29
118,0.0,29
119,0.0047169811320754715,14
120,0.0,29
121,0.0,29
122,0.0,29
123,0.0,29
124,0.0,29
125,0.0,29
126,0.0,29
127,0.0,29
128,0.0,29
129,0.0,29
130,0.0,29
131,0.0,29
132,0.0,29
133,0.0,29
134,0.0,29
135,0.0,29
136,0.0,29
137,0.0,29
138,0.0,29
139,0.0,29
140,0.0,29
141,0.0,29
142,0.0,29
143,0.0,29
144,0.0,29
145,0.0,29
146,0.0049261083743842365,13
147,0.0,29
148,0.0,29
149,0.0,29
150,0.0,29
151,0.0,29
152,0.0029069767441860465,22
153,0.001394700139470014,24
154,0.0,29
