Method_Call_No,Suspiciousness,Ranking
1,0.0,20
2,0.02,9
3,0.0,20
4,0.0,20
5,0.0,20
6,0.0,20
7,0.0,20
8,0.0,20
9,0.0,20
10,0.0,20
11,0.0,20
12,0.0,20
13,0.0,20
14,0.0,20
15,0.0,20
16,0.0,20
17,0.0,20
18,0.0,20
19,0.0,20
20,0.0,20
21,0.0,20
22,0.0,20
23,0.0,20
24,0.0,20
25,0.0,20
26,0.0,20
27,0.008547008547008548,15
28,0.0,20
29,0.0,20
30,0.0,20
31,0.0,20
32,0.5,1
33,0.0,20
34,0.0,20
35,0.0,20
36,0.0,20
37,0.0,20
38,0.0,20
39,0.0,20
40,0.02,9
41,0.02,9
42,0.0,20
43,0.0,20
44,0.0,20
45,0.0,20
46,0.0,20
47,0.0,20
48,0.0,20
49,0.0,20
50,0.0,20
51,0.0,20
52,0.0,20
53,0.0,20
54,0.0,20
55,0.0,20
56,0.0,20
57,0.0,20
58,0.0,20
59,0.0,20
60,0.0,20
61,0.0,20
62,0.0,20
63,0.0,20
64,0.0,20
65,0.008547008547008548,15
66,0.0,20
67,0.0,20
68,0.0,20
69,0.0,20
70,0.0,20
71,0.0,20
72,0.03125,8
73,0.0,20
74,0.0,20
75,0.0,20
76,0.0,20
77,0.0,20
78,0.0,20
79,0.0,20
80,0.03125,8
81,0.0,20
82,0.0,20
83,0.0,20
84,0.03125,8
85,0.0,20
86,0.0,20
87,0.0,20
88,0.0,20
89,0.0,20
90,0.0,20
91,0.0,20
92,0.0,20
93,0.125,6
94,0.0,20
95,0.008771929824561403,13
96,0.0,20
97,0.0,20
98,0.0,20
99,0.0,20
100,0.0,20
101,0.0,20
102,0.0,20
103,0.0,20
104,0.0,20
105,0.0,20
106,0.0,20
107,0.25,3
108,0.0,20
109,0.0,20
110,0.2,4
111,0.2,4
112,0.3333333333333333,2
113,0.0,20
114,0.0,20
115,0.0,20
116,0.0,20
117,0.0,20
118,0.0,20
119,0.0,20
120,0.3333333333333333,2
121,0.0,20
122,0.0,20
123,0.0,20
124,0.0,20
125,0.0,20
126,0.0,20
127,0.0,20
128,0.0,20
129,0.0,20
130,0.25,3
131,0.0,20
132,0.0,20
133,0.0,20
134,0.0,20
135,0.0,20
136,0.0,20
137,0.0,20
138,0.0,20
139,0.0,20
140,0.0,20
141,0.0,20
142,0.0,20
143,0.0,20
144,0.0,20
145,0.0,20
146,0.0,20
147,0.0,20
148,0.0,20
149,0.0,20
150,0.0,20
151,0.16666666666666666,5
152,0.012987012987012988,10
153,0.0,20
154,0.0,20
155,0.0,20
156,0.0,20
157,0.0,20
158,0.0,20
159,0.0,20
160,0.0,20
161,0.0,20
162,0.0,20
163,0.0,20
164,0.0,20
165,0.0,20
166,0.0,20
167,0.0,20
168,0.0,20
169,0.0,20
170,0.0,20
171,0.0,20
172,0.0,20
173,0.0,20
174,0.0,20
175,0.0,20
176,0.0,20
177,0.0,20
178,0.0,20
179,0.0,20
180,0.0,20
181,0.0,20
182,0.0,20
183,0.0,20
184,0.0,20
185,0.0,20
186,0.0,20
187,0.0,20
188,0.0,20
189,0.0,20
190,0.0,20
191,0.0,20
192,0.0,20
193,0.0,20
194,0.0,20
195,0.0,20
196,0.0,20
197,0.0,20
198,0.0,20
199,0.010526315789473684,11
200,0.0,20
201,0.008771929824561403,13
202,0.0,20
203,0.010526315789473684,11
204,0.0,20
205,0.0,20
206,0.0,20
207,0.0,20
208,0.0,20
209,0.0,20
210,0.0,20
211,0.008771929824561403,13
212,0.0,20
213,0.010526315789473684,11
214,0.0,20
215,0.0,20
216,0.0,20
217,0.0,20
218,0.0,20
219,0.008771929824561403,13
220,0.0,20
221,0.0,20
222,0.0,20
223,0.0,20
224,0.0,20
225,0.0,20
226,0.0,20
227,0.010526315789473684,11
228,0.0,20
229,0.0,20
230,0.010526315789473684,11
231,0.0,20
232,0.008771929824561403,13
233,0.0,20
234,0.0,20
235,0.0,20
236,0.0,20
237,0.0,20
238,0.0,20
239,0.0,20
240,0.0,20
