Method_Call_No,Suspiciousness,Ranking
1,0.0,4
2,0.14285714285714285,1
3,0.0,4
4,0.0,4
5,0.0,4
6,0.0,4
7,0.0,4
8,0.0,4
9,0.0,4
10,0.0,4
11,0.0,4
12,0.0,4
13,0.0,4
14,0.0,4
15,0.0,4
16,0.0,4
17,0.0,4
18,0.0,4
19,0.08333333333333333,2
20,0.0,4
21,0.08333333333333333,2
22,0.0,4
23,0.0,4
24,0.0,4
25,0.0,4
26,0.0,4
27,0.0,4
28,0.0,4
29,0.0,4
30,0.0,4
31,0.0,4
32,0.0,4
33,0.0,4
34,0.0,4
35,0.0,4
36,0.0,4
37,0.0,4
38,0.0,4
39,0.0,4
40,0.0,4
41,0.05263157894736842,3
42,0.0,4
43,0.0,4
44,0.05263157894736842,3
45,0.0,4
46,0.05263157894736842,3
47,0.14285714285714285,1
48,0.0,4
49,0.0,4
50,0.0,4
51,0.0,4
52,0.05263157894736842,3
53,0.0,4
54,0.05263157894736842,3
55,0.0,4
56,0.0,4
57,0.0,4
