Method_Call_No,Suspiciousness,Ranking
1,0.08648648648648649,8
2,0.0,19
3,0.0,19
4,0.0,19
5,0.09090909090909091,7
6,0.0,19
7,0.0,19
8,0.14285714285714285,5
9,0.2222222222222222,4
10,0.0,19
11,0.09142857142857143,6
12,0.0,19
13,0.0,19
14,0.25,3
15,0.0,19
16,0.0,19
17,0.0,19
18,0.0,19
19,0.0,19
20,0.0,19
21,0.0,19
22,0.0,19
23,0.0,19
24,0.007874015748031496,15
25,0.0,19
26,0.0,19
27,0.0,19
28,0.0,19
29,0.0,19
30,0.0,19
31,0.0,19
32,0.0,19
33,0.0,19
34,0.0,19
35,0.009523809523809525,14
36,0.015384615384615385,13
37,0.0,19
38,0.0,19
39,0.0,19
40,0.0,19
41,0.0,19
42,0.0,19
43,0.0,19
44,0.3333333333333333,2
45,0.0,19
46,0.0,19
47,0.0,19
48,0.0,19
49,0.005050505050505051,18
50,0.0,19
51,0.0,19
52,0.0,19
53,0.0,19
54,0.0,19
55,0.005494505494505495,16
56,0.005494505494505495,16
57,0.0,19
58,0.0,19
59,0.0,19
60,0.0,19
61,0.0,19
62,0.028368794326241134,11
63,0.026490066225165563,12
64,0.0,19
65,0.0,19
66,0.0,19
67,0.0,19
68,0.029197080291970802,10
69,0.0,19
70,0.0,19
71,0.0,19
72,0.0,19
73,0.0,19
74,0.031496062992125984,9
75,0.029197080291970802,10
76,0.0,19
77,0.0,19
78,0.0,19
79,0.0,19
80,2.0,1
81,0.0,19
82,0.0,19
83,0.0,19
84,0.0,19
85,0.0051813471502590676,17
86,0.0,19
87,0.005050505050505051,18
88,0.0,19
89,0.0,19
90,0.0,19
91,0.0,19
