Method_Call_No,Suspiciousness,Ranking
1,0.0013440860215053765,42
2,0.0,50
3,0.002109704641350211,19
4,0.0,50
5,0.0,50
6,0.00199203187250996,22
7,0.002036659877800407,21
8,0.002079002079002079,20
9,0.004405286343612335,16
10,0.0013192612137203166,45
11,0.0019120458891013384,23
12,0.0019120458891013384,23
13,0.001658374792703151,35
14,0.0017035775127768314,33
15,0.002079002079002079,20
16,0.006493506493506494,10
17,0.05,6
18,0.07692307692307693,4
19,0.125,2
20,0.09090909090909091,3
21,0.3333333333333333,1
22,0.006493506493506494,10
23,0.07142857142857142,5
24,0.0012903225806451613,47
25,0.0,50
26,0.0012903225806451613,47
27,0.0,50
28,0.0,50
29,0.0,50
30,0.0,50
31,0.0,50
32,0.0,50
33,0.0,50
34,0.0,50
35,0.0012903225806451613,47
36,0.0,50
37,0.0,50
38,0.0,50
39,0.0,50
40,0.0012903225806451613,47
41,0.0,50
42,0.0012804097311139564,49
43,0.001303780964797914,46
44,0.00625,11
45,0.0012804097311139564,49
46,0.0,50
47,0.0012903225806451613,47
48,0.0,50
49,0.002109704641350211,19
50,0.00625,11
51,0.00625,11
52,0.0,50
53,0.0,50
54,0.0012903225806451613,47
55,0.0,50
56,0.0012903225806451613,47
57,0.0,50
58,0.0014705882352941176,40
59,0.0014705882352941176,40
60,0.0,50
61,0.0013774104683195593,41
62,0.0,50
63,0.0,50
64,0.001736111111111111,32
65,0.0,50
66,0.0018181818181818182,26
67,0.005,15
68,0.0037735849056603774,17
69,0.0018248175182481751,25
70,0.0017985611510791368,27
71,0.0,50
72,0.0,50
73,0.006622516556291391,9
74,0.00510204081632653,14
75,0.0013297872340425532,43
76,0.005235602094240838,13
77,0.006622516556291391,9
78,0.0013280212483399733,44
79,0.0013297872340425532,43
80,0.0013297872340425532,43
81,0.0013297872340425532,43
82,0.0013297872340425532,43
83,0.0015723270440251573,38
84,0.0,50
85,0.0013297872340425532,43
86,0.0013297872340425532,43
87,0.0013297872340425532,43
88,0.0013297872340425532,43
89,0.0,50
90,0.0,50
91,0.006622516556291391,9
92,0.006622516556291391,9
93,0.005235602094240838,13
94,0.006622516556291391,9
95,0.0,50
96,0.0015151515151515152,39
97,0.0015151515151515152,39
98,0.0,50
99,0.0016750418760469012,34
100,0.0,50
101,0.0,50
102,0.0,50
103,0.0,50
104,0.0,50
105,0.0,50
106,0.0,50
107,0.0,50
108,0.0,50
109,0.0016233766233766235,36
110,0.0,50
111,0.0,50
112,0.0,50
113,0.0,50
114,0.0,50
115,0.0,50
116,0.0,50
117,0.0,50
118,0.0,50
119,0.0,50
120,0.0,50
121,0.0,50
122,0.0,50
123,0.0,50
124,0.0,50
125,0.0,50
126,0.007692307692307693,8
127,0.0,50
128,0.0,50
129,0.0,50
130,0.0,50
131,0.007692307692307693,8
132,0.018518518518518517,7
133,0.0,50
134,0.0,50
135,0.0,50
136,0.0030120481927710845,18
137,0.0,50
138,0.0,50
139,0.0,50
140,0.005952380952380952,12
141,0.001838235294117647,24
142,0.0,50
143,0.0,50
144,0.0,50
145,0.001763668430335097,29
146,0.0,50
147,0.0012836970474967907,48
148,0.0012804097311139564,49
149,0.0,50
150,0.0,50
151,0.0,50
152,0.0012804097311139564,49
153,0.0,50
154,0.0,50
155,0.0015873015873015873,37
156,0.0,50
157,0.0,50
158,0.0,50
159,0.0,50
160,0.0,50
161,0.0,50
162,0.0,50
163,0.0,50
164,0.0,50
165,0.0,50
166,0.0,50
167,0.0,50
168,0.0,50
169,0.0,50
170,0.0,50
171,0.0,50
172,0.0,50
173,0.0,50
174,0.0,50
175,0.0,50
176,0.0,50
177,0.0,50
178,0.0,50
179,0.0,50
180,0.0,50
181,0.0,50
182,0.0,50
183,0.0,50
184,0.0,50
185,0.0,50
186,0.0,50
187,0.0,50
188,0.0,50
189,0.0,50
190,0.0,50
191,0.0,50
192,0.0,50
193,0.0,50
194,0.0,50
195,0.0,50
196,0.0,50
197,0.0,50
198,0.0,50
199,0.0,50
200,0.0,50
201,0.0,50
202,0.0,50
203,0.0,50
204,0.0,50
205,0.0,50
206,0.005952380952380952,12
207,0.0,50
208,0.0017543859649122807,30
209,0.0,50
210,0.0,50
211,0.0,50
212,0.0,50
213,0.0,50
214,0.0012804097311139564,49
215,0.0,50
216,0.0,50
217,0.0,50
218,0.0012804097311139564,49
219,0.0012804097311139564,49
220,0.001838235294117647,24
221,0.0,50
222,0.0,50
223,0.0017667844522968198,28
224,0.0,50
225,0.0012836970474967907,48
226,0.0,50
227,0.0,50
228,0.0,50
229,0.0,50
230,0.0017391304347826088,31
231,0.0,50
232,0.0,50
233,0.0,50
234,0.0012903225806451613,47
235,0.0012903225806451613,47
236,0.0,50
237,0.0,50
238,0.0,50
239,0.0,50
240,0.0,50
241,0.0,50
242,0.0,50
243,0.0,50
244,0.0,50
245,0.0,50
246,0.0,50
247,0.0,50
248,0.0,50
249,0.0,50
250,0.0,50
251,0.0,50
252,0.0,50
253,0.0,50
254,0.0,50
255,0.0,50
