Method_Call_No,Suspiciousness,Ranking
1,0.00047281323877068556,320
2,0.0003624501631025734,450
3,0.0,630
4,0.0005452562704471102,262
5,0.0,630
6,0.0,630
7,0.00016688918558077436,626
8,0.0002008838891120932,555
9,0.00017556179775280898,578
10,0.0,630
11,0.0,630
12,0.0004233700254022015,384
13,0.0004266211604095563,376
14,0.0,630
15,0.0,630
16,0.0,630
17,0.0,630
18,0.0,630
19,0.0,630
20,0.0003624501631025734,450
21,0.0,630
22,0.0,630
23,0.00016823687752355316,615
24,0.0004484304932735426,357
25,0.0,630
26,0.00016795431642593214,619
27,0.0,630
28,0.00020132876988121604,554
29,0.00016809547823163558,617
30,0.00017088174982911826,587
31,0.00016914749661705008,611
32,0.00030147723846849563,503
33,0.00032509752925877764,477
34,0.0,630
35,0.0,630
36,0.00016803898504453034,618
37,0.0,630
38,0.0,630
39,0.0,630
40,0.0,630
41,0.0,630
42,0.0,630
43,0.0,630
44,0.00016849199663016007,614
45,0.00017009695526450075,592
46,0.00016778523489932885,621
47,0.00016778523489932885,621
48,0.00016849199663016007,614
49,0.00018148820326678765,576
50,0.00018037518037518038,577
51,0.0,630
52,0.00016966406515100103,599
53,0.00016812373907195696,616
54,0.00016812373907195696,616
55,0.00016966406515100103,599
56,0.00016812373907195696,616
57,0.0,630
58,0.00017009695526450075,592
59,0.00017006802721088434,593
60,0.0,630
61,0.0,630
62,0.0,630
63,0.0,630
64,0.0,630
65,0.0,630
66,0.0,630
67,0.0,630
68,0.0,630
69,0.0,630
70,0.0,630
71,0.0,630
72,0.00016975046681378373,597
73,0.0,630
74,0.00016963528413910093,600
75,0.00016963528413910093,600
76,0.0,630
77,0.0,630
78,0.0,630
79,0.00017006802721088434,593
80,0.00017009695526450075,592
81,0.0,630
82,0.00017006802721088434,593
83,0.00017009695526450075,592
84,0.00017006802721088434,593
85,0.00031436655139893113,487
86,0.0,630
87,0.0,630
88,0.00017108639863130882,586
89,0.0,630
90,0.0,630
91,0.00021687269572760788,538
92,0.00024648755237860487,528
93,0.00017313019390581717,579
94,0.0002906131938390003,519
95,0.0,630
96,0.0,630
97,0.0,630
98,0.0,630
99,0.0015723270440251573,182
100,0.0,630
101,0.0,630
102,0.0,630
103,0.0,630
104,0.0002751031636863824,525
105,0.00039032006245121,420
106,0.0,630
107,0.0,630
