Method_Call_No,Suspiciousness,Ranking
1,0.0,39
2,0.0,39
3,0.0,39
4,0.0,39
5,0.0,39
6,0.0,39
7,0.0,39
8,0.0,39
9,0.0,39
10,0.0,39
11,0.004901960784313725,13
12,0.0,39
13,0.00047036688617121356,38
14,0.00049800796812749,37
15,0.0,39
16,0.0,39
17,0.0,39
18,0.0,39
19,0.0,39
20,0.0,39
21,0.0,39
22,0.0,39
23,0.0,39
24,0.0,39
25,0.0,39
26,0.0,39
27,0.0,39
28,0.0,39
29,0.0,39
30,0.0,39
31,0.0,39
32,0.0,39
33,0.0,39
34,0.0019723865877712033,15
35,0.0,39
36,0.0,39
37,0.0,39
38,0.0,39
39,0.0,39
40,0.0,39
41,0.0,39
42,0.0,39
43,0.0,39
44,0.0,39
45,0.0,39
46,0.0,39
47,0.0,39
48,0.0,39
49,0.0,39
50,0.0,39
51,0.0,39
52,0.0,39
53,0.0,39
54,0.0,39
55,0.0,39
56,0.0,39
57,0.0,39
58,0.0,39
59,0.0,39
60,0.0,39
61,0.0,39
62,0.0,39
63,0.0,39
64,0.0,39
65,0.0,39
66,0.0,39
67,0.0,39
68,0.0,39
69,0.0,39
70,0.0,39
71,0.0,39
72,0.0,39
73,0.0,39
74,0.0,39
75,0.0,39
76,0.0,39
77,0.0,39
78,0.0,39
79,0.0,39
80,0.0,39
81,0.0,39
82,0.0,39
83,0.0,39
84,0.0,39
85,0.0,39
86,0.0,39
87,0.0,39
88,0.0,39
89,0.0,39
90,0.0,39
91,0.0,39
92,0.0,39
93,0.0,39
94,0.0,39
95,0.0,39
96,0.0,39
97,0.0,39
98,0.0,39
99,0.0,39
100,0.0,39
101,0.0,39
102,0.0,39
103,0.0,39
104,0.0,39
105,0.0,39
106,0.0,39
107,0.0,39
108,0.0,39
109,0.0,39
110,0.0,39
111,0.0,39
112,0.0,39
113,0.0,39
114,0.0,39
115,0.0,39
116,0.0,39
117,0.0,39
118,0.0,39
119,0.0,39
120,0.0,39
121,0.0,39
122,0.0,39
123,0.0,39
124,0.0,39
125,0.0,39
126,0.0,39
127,0.0,39
128,0.0,39
129,0.0,39
130,0.0,39
131,0.0,39
132,0.0,39
133,0.0,39
134,0.0,39
135,0.0,39
136,0.0,39
137,0.0,39
138,0.0,39
139,0.0,39
140,0.0,39
141,0.0,39
142,0.0,39
143,0.0,39
144,0.0,39
145,0.0,39
146,0.0,39
147,0.0,39
148,0.0,39
149,0.0,39
150,0.0,39
151,0.0,39
152,0.0,39
153,0.0,39
154,0.0,39
155,0.0,39
156,0.0,39
157,0.0,39
158,0.0,39
159,0.0,39
160,0.0,39
161,0.0,39
162,0.0,39
163,0.0,39
164,0.0,39
165,0.0,39
166,0.0,39
167,0.0,39
168,0.0,39
169,0.0,39
170,0.0,39
171,0.0,39
172,0.0,39
173,0.0,39
174,0.0,39
175,0.0,39
176,0.0,39
177,0.0,39
178,0.0,39
179,0.0,39
180,0.0,39
181,0.0,39
182,0.0,39
183,0.0009285051067780873,32
184,0.0,39
185,0.0,39
186,0.0,39
187,0.0,39
188,0.0,39
189,0.0,39
190,0.0,39
191,0.0,39
192,0.0,39
193,0.0,39
194,0.0,39
195,0.0,39
196,0.0,39
197,0.0,39
198,0.0,39
199,0.0,39
200,0.0,39
201,0.0,39
202,0.0,39
203,0.0,39
204,0.0,39
205,0.0,39
206,0.0,39
207,0.0,39
208,0.0,39
209,0.0,39
210,0.0,39
211,0.0,39
212,0.0,39
213,0.0,39
214,0.0,39
215,0.0,39
216,0.0,39
217,0.0,39
218,0.0,39
219,0.0,39
220,0.0,39
221,0.0,39
222,0.0,39
223,0.0,39
224,0.0,39
225,0.0,39
226,0.0,39
227,0.0,39
228,0.0,39
229,0.0,39
230,0.0,39
231,0.0,39
232,0.0,39
233,0.0,39
234,0.0,39
235,0.0,39
236,0.0,39
237,0.0,39
238,0.0,39
239,0.0,39
240,0.0,39
241,0.0,39
242,0.0,39
243,0.0,39
244,0.0,39
245,0.0,39
246,0.0,39
247,0.0,39
248,0.0,39
249,0.0,39
250,0.0,39
251,0.0,39
252,0.0,39
253,0.0,39
254,0.0,39
255,0.0,39
256,0.0,39
257,0.0,39
258,0.0,39
259,0.0,39
260,0.0,39
261,0.0,39
262,0.0,39
263,0.0,39
264,0.0,39
265,0.0,39
266,0.0,39
267,0.0,39
268,0.0,39
269,0.0,39
270,0.0,39
271,0.0,39
272,0.0,39
273,0.0,39
274,0.0,39
275,0.0,39
276,0.0,39
277,0.0,39
278,0.0,39
279,0.0,39
280,0.0,39
281,0.0,39
282,0.0,39
283,0.0,39
284,0.0,39
285,0.0005102040816326531,35
286,0.000510986203372509,34
287,0.0,39
288,0.0,39
289,0.0005102040816326531,35
290,0.0,39
291,0.0,39
292,0.0,39
293,0.0,39
294,0.0,39
