Method_Call_No,Suspiciousness,Ranking
1,0.0,12
2,0.0,12
3,0.0,12
4,0.0,12
5,0.0,12
6,0.0,12
7,0.0,12
8,0.0,12
9,0.0,12
10,0.0,12
11,0.0,12
12,0.0,12
13,0.0,12
14,0.0,12
15,0.0,12
16,0.0,12
17,0.0,12
18,0.023255813953488372,9
19,0.0,12
20,0.0,12
21,0.0,12
22,0.0,12
23,0.0,12
24,0.0,12
25,0.0,12
26,0.0,12
27,0.0,12
28,0.02702702702702703,7
29,0.0,12
30,0.0,12
31,0.0,12
32,0.027777777777777776,6
33,0.0,12
34,0.0,12
35,0.02702702702702703,7
36,0.0,12
37,0.0,12
38,0.027777777777777776,6
39,0.02702702702702703,7
40,0.02702702702702703,7
41,0.0,12
42,0.0,12
43,0.027777777777777776,6
44,0.0,12
45,0.0,12
46,0.0,12
47,0.023255813953488372,9
48,0.02702702702702703,7
49,0.023255813953488372,9
50,0.023255813953488372,9
51,0.0,12
52,0.0,12
53,0.0,12
54,0.0,12
55,0.0,12
56,0.0,12
57,0.023255813953488372,9
58,0.020833333333333332,11
59,0.020833333333333332,11
60,0.0,12
61,0.0,12
62,0.0,12
63,0.0,12
64,0.02127659574468085,10
65,0.0,12
66,0.0,12
67,0.0,12
68,0.0,12
69,0.0,12
70,0.09090909090909091,4
71,0.09090909090909091,4
72,0.0,12
73,0.0,12
74,0.0,12
75,0.023809523809523808,8
76,0.0,12
77,0.023809523809523808,8
78,0.0,12
79,0.0,12
80,0.0,12
81,0.0,12
82,0.0,12
83,0.0,12
84,0.25,2
85,0.023255813953488372,9
86,0.03225806451612903,5
87,0.03225806451612903,5
88,0.02702702702702703,7
89,0.02702702702702703,7
90,0.0,12
91,0.0,12
92,0.0,12
93,0.0,12
94,0.0,12
95,0.0,12
96,0.023255813953488372,9
97,0.0,12
98,0.0,12
99,0.0,12
100,0.0,12
101,0.0,12
102,0.0,12
103,0.5,1
104,0.0,12
105,0.0,12
106,0.0,12
107,0.023255813953488372,9
108,0.0,12
109,0.0,12
110,0.023255813953488372,9
111,0.023255813953488372,9
112,0.0,12
113,0.020833333333333332,11
114,0.020833333333333332,11
115,0.0,12
116,0.0,12
117,0.0,12
118,0.0,12
119,0.0,12
120,0.0,12
121,0.0,12
122,0.14285714285714285,3
123,0.0,12
124,0.0,12
125,0.0,12
126,0.0,12
127,0.023255813953488372,9
128,0.023255813953488372,9
129,0.0,12
130,0.0,12
131,0.0,12
132,0.0,12
133,0.0,12
134,0.0,12
135,0.0,12
136,0.0,12
137,0.0,12
138,0.0,12
139,0.0,12
140,0.0,12
141,0.0,12
142,0.0,12
143,0.0,12
144,0.0,12
145,0.0,12
146,0.0,12
147,0.0,12
148,0.0,12
149,0.0,12
150,0.0,12
151,0.0,12
152,0.0,12
153,0.0,12
154,0.0,12
155,0.0,12
156,0.0,12
157,0.0,12
158,0.0,12
159,0.0,12
160,0.0,12
161,0.0,12
162,0.0,12
163,0.0,12
164,0.0,12
165,0.0,12
166,0.0,12
167,0.0,12
168,0.0,12
169,0.0,12
170,0.0,12
171,0.0,12
172,0.0,12
173,0.0,12
174,0.0,12
175,0.0,12
176,0.0,12
177,0.0,12
178,0.0,12
179,0.0,12
180,0.023255813953488372,9
181,0.023255813953488372,9
182,0.0,12
183,0.0,12
