Method_Call_No,Suspiciousness,Ranking
1,0.0,51
2,0.0,51
3,0.0,51
4,0.0,51
5,0.0,51
6,0.0,51
7,0.0,51
8,0.0,51
9,0.0,51
10,0.0,51
11,0.0,51
12,0.0,51
13,0.00030048076923076925,50
14,0.0003301419610432486,49
15,0.0,51
16,0.0,51
17,0.0,51
18,0.0,51
19,0.0,51
20,0.0,51
21,0.0,51
22,0.0,51
23,0.0,51
24,0.0,51
25,0.0,51
26,0.0,51
27,0.0,51
28,0.0,51
29,0.0,51
30,0.0,51
31,0.0,51
32,0.0,51
33,0.0,51
34,0.0,51
35,0.0,51
36,0.0,51
37,0.0,51
38,0.0,51
39,0.0,51
40,0.0,51
41,0.0,51
42,0.0,51
43,0.0,51
44,0.0,51
45,0.0,51
46,0.0,51
47,0.0,51
48,0.0,51
49,0.0,51
50,0.0,51
51,0.0,51
52,0.0,51
53,0.0,51
54,0.0,51
55,0.0,51
56,0.0,51
57,0.0,51
58,0.0,51
59,0.0,51
60,0.0,51
61,0.0,51
62,0.0,51
63,0.0,51
64,0.0,51
65,0.0,51
66,0.0,51
67,0.001876172607879925,19
68,0.0,51
69,0.0,51
70,0.0,51
71,0.0,51
72,0.0,51
73,0.0,51
74,0.0,51
75,0.0,51
76,0.0,51
77,0.0,51
78,0.0,51
79,0.0,51
80,0.0,51
81,0.0,51
82,0.0,51
83,0.0,51
84,0.0,51
85,0.0,51
86,0.0,51
87,0.0,51
88,0.0,51
89,0.0,51
90,0.0,51
91,0.0,51
92,0.0,51
93,0.0,51
94,0.0,51
95,0.0,51
96,0.0,51
97,0.0,51
98,0.0,51
99,0.0,51
100,0.0,51
101,0.0,51
102,0.0,51
103,0.0,51
104,0.0,51
105,0.0,51
106,0.0,51
107,0.0,51
108,0.0,51
109,0.000741839762611276,32
110,0.0,51
111,0.0,51
112,0.0017006802721088435,24
113,0.0,51
114,0.0,51
115,0.0,51
116,0.0,51
117,0.0,51
118,0.0,51
119,0.0,51
120,0.0,51
121,0.0,51
122,0.0,51
123,0.0,51
124,0.0,51
125,0.0,51
126,0.0,51
127,0.0,51
128,0.0,51
129,0.0,51
130,0.0,51
131,0.0,51
