Method_Call_No,Suspiciousness,Ranking
1,0.005235602094240838,32
2,0.0,78
3,0.005681818181818182,29
4,0.0,78
5,0.0,78
6,0.0027397260273972603,73
7,0.0,78
8,0.0029239766081871343,57
9,0.0,78
10,0.0,78
11,0.0,78
12,0.0,78
13,0.0,78
14,0.0,78
15,0.0,78
16,0.0,78
17,0.0,78
18,0.5,2
19,0.005235602094240838,32
20,0.0,78
21,0.0,78
22,0.0027472527472527475,72
23,0.0,78
24,0.0,78
25,0.0027397260273972603,73
26,0.0,78
27,0.0029850746268656717,54
28,0.0027397260273972603,73
29,0.0028089887640449437,64
30,0.0027472527472527475,72
31,0.0,78
32,0.0,78
33,0.0,78
34,0.0,78
35,0.0,78
36,0.0027472527472527475,72
37,0.0,78
38,0.0,78
39,0.0,78
40,0.0,78
41,0.0,78
42,0.0,78
43,0.0,78
44,0.0,78
45,0.0027397260273972603,73
46,0.0027397260273972603,73
47,0.0027397260273972603,73
48,0.0027397260273972603,73
49,0.0027397260273972603,73
50,0.0029239766081871343,57
51,0.0029069767441860465,59
52,0.0,78
53,0.0027397260273972603,73
54,0.0027397260273972603,73
55,0.0027397260273972603,73
56,0.0027397260273972603,73
57,0.0027397260273972603,73
58,0.5,2
59,0.0,78
60,0.0,78
61,0.0,78
62,0.0,78
63,0.5,2
64,0.3333333333333333,3
65,0.3333333333333333,3
66,0.0,78
67,0.0,78
68,0.0,78
69,0.0,78
70,0.0027397260273972603,73
71,0.0,78
72,0.0027397260273972603,73
73,0.0027397260273972603,73
74,0.0027397260273972603,73
75,0.0027397260273972603,73
76,0.0,78
77,0.0,78
78,0.0,78
79,0.0027397260273972603,73
80,0.0027397260273972603,73
81,0.0,78
82,0.0,78
83,0.0027397260273972603,73
84,0.0027397260273972603,73
85,0.0,78
86,0.0,78
87,0.0027397260273972603,73
88,0.0027397260273972603,73
89,0.0027397260273972603,73
90,0.0,78
91,0.0,78
92,0.0,78
93,0.0027472527472527475,72
94,0.0,78
95,0.0,78
96,0.0029154518950437317,58
97,0.0,78
98,0.0027472527472527475,72
99,0.0,78
100,0.0,78
101,0.0,78
102,0.0,78
103,0.0,78
104,0.0,78
105,0.0,78
106,0.0,78
107,0.0,78
108,0.0,78
109,0.0,78
110,0.0,78
111,0.0,78
112,0.0,78
113,0.0,78
114,0.00684931506849315,27
115,0.006993006993006993,26
116,0.0,78
117,0.0,78
118,0.0,78
119,0.0,78
120,0.0,78
121,0.0,78
122,0.0,78
123,0.0,78
124,0.0,78
125,0.0028653295128939827,61
126,0.0027397260273972603,73
127,0.0027397260273972603,73
128,0.0,78
129,0.0028653295128939827,61
130,0.0,78
131,0.0028653295128939827,61
132,0.0,78
133,0.0027397260273972603,73
134,0.0,78
135,0.0,78
136,0.0,78
137,0.0,78
138,0.0,78
139,0.0,78
140,0.0,78
141,0.0,78
142,0.0,78
143,0.0,78
144,0.0,78
145,0.0,78
146,0.0,78
147,0.0,78
148,0.0,78
149,0.0,78
150,0.0,78
151,0.03333333333333333,10
152,0.0030120481927710845,51
153,0.0,78
154,0.0,78
155,0.0,78
156,0.0,78
157,0.0,78
158,0.0,78
159,0.0,78
160,0.0,78
161,0.0,78
162,0.017543859649122806,13
163,0.0,78
164,0.0,78
165,0.0,78
166,0.0034965034965034965,45
167,0.0,78
168,0.0,78
169,0.0,78
170,0.0027548209366391185,71
171,0.0,78
172,0.004761904761904762,34
173,0.0,78
174,0.0,78
175,0.0,78
176,0.0,78
