Method_Call_No,Suspiciousness,Ranking
1,0.0,4
2,0.0,4
3,0.0,4
4,0.0,4
5,0.0,4
6,0.0,4
7,0.047619047619047616,3
8,0.0,4
9,0.0,4
10,0.047619047619047616,3
11,0.0,4
12,0.0,4
13,0.0,4
14,0.0,4
15,0.16666666666666666,1
16,0.0,4
17,0.0,4
18,0.0,4
19,0.0,4
20,0.0,4
21,0.0,4
22,0.0,4
23,0.0,4
24,0.0,4
25,0.0,4
26,0.0,4
27,0.047619047619047616,3
28,0.0,4
29,0.0,4
30,0.0,4
31,0.047619047619047616,3
32,0.058823529411764705,2
33,0.0,4
34,0.0,4
35,0.0,4
36,0.047619047619047616,3
37,0.0,4
38,0.047619047619047616,3
39,0.0,4
40,0.0,4
41,0.0,4
42,0.0,4
43,0.0,4
44,0.0,4
45,0.0,4
46,0.058823529411764705,2
47,0.0,4
48,0.0,4
49,0.058823529411764705,2
