Method_Call_No,Suspiciousness,Ranking
1,0.0,6
2,0.0,6
3,0.0,6
4,0.0,6
5,1.0,3
6,1.0,3
7,0.0,6
8,0.0,6
9,0.5,4
10,0.5,4
11,0.0,6
12,0.5,4
13,0.5,4
14,0.0,6
15,0.0,6
16,1.0,3
17,1.0,3
18,0.0,6
19,0.0,6
20,1.3333333333333333,2
21,0.3333333333333333,5
22,0.3333333333333333,5
23,1.3333333333333333,2
24,2.0,1
25,1.0,3
26,1.3333333333333333,2
27,1.3333333333333333,2
28,1.3333333333333333,2
29,2.0,1
30,0.0,6
31,1.3333333333333333,2
32,0.0,6
33,1.3333333333333333,2
34,0.0,6
35,0.0,6
36,0.3333333333333333,5
37,1.3333333333333333,2
38,0.0,6
39,1.3333333333333333,2
40,2.0,1
41,1.3333333333333333,2
42,1.3333333333333333,2
43,1.3333333333333333,2
44,0.0,6
45,1.3333333333333333,2
46,2.0,1
47,2.0,1
48,0.0,6
49,2.0,1
50,2.0,1
51,0.0,6
52,0.0,6
53,0.0,6
54,0.0,6
55,0.0,6
56,0.0,6
57,0.0,6
58,0.0,6
59,0.0,6
60,1.0,3
61,0.0,6
62,0.0,6
63,0.0,6
64,1.0,3
65,0.0,6
66,0.0,6
67,0.0,6
