Method_Call_No,Suspiciousness,Ranking
1,0.004678362573099415,13
2,0.0,17
3,0.0,17
4,0.004767580452920143,11
5,0.0,17
6,0.0,17
7,0.004767580452920143,11
8,0.0,17
9,0.004767580452920143,11
10,0.004767580452920143,11
11,0.004767580452920143,11
12,0.004767580452920143,11
13,0.004767580452920143,11
14,0.0,17
15,0.0,17
16,0.004767580452920143,11
17,0.004767580452920143,11
18,0.0,17
19,0.0,17
20,0.0,17
21,0.0,17
22,0.0,17
23,0.004767580452920143,11
24,0.0,17
25,0.004484304932735426,16
26,0.005025125628140704,10
27,0.0,17
28,0.004514672686230248,15
29,0.0,17
30,0.004767580452920143,11
31,0.0,17
32,0.0,17
33,0.0,17
34,0.004767580452920143,11
35,0.0,17
36,0.004767580452920143,11
37,0.0,17
38,0.0,17
39,0.0,17
40,0.004767580452920143,11
41,0.0,17
42,0.004514672686230248,15
43,0.0,17
44,0.0,17
45,0.0,17
46,0.0,17
47,0.005657708628005658,5
48,0.00816326530612245,2
49,0.005298013245033113,6
50,0.0,17
51,0.0,17
52,0.0,17
53,0.0,17
54,0.0,17
55,0.0,17
56,0.0,17
57,0.004767580452920143,11
58,0.004767580452920143,11
59,0.0,17
60,0.004767580452920143,11
61,0.0,17
62,0.0,17
63,0.0,17
64,0.0,17
65,0.0,17
66,0.004767580452920143,11
67,0.004767580452920143,11
68,0.004767580452920143,11
69,0.0,17
70,0.0,17
71,0.004767580452920143,11
72,0.0,17
73,0.0,17
74,0.004767580452920143,11
75,0.004767580452920143,11
76,0.004767580452920143,11
77,0.004767580452920143,11
78,0.004767580452920143,11
79,0.004767580452920143,11
80,0.004767580452920143,11
81,0.0,17
82,0.004767580452920143,11
83,0.004767580452920143,11
84,0.004767580452920143,11
85,0.0,17
86,0.004767580452920143,11
87,0.004767580452920143,11
88,0.004767580452920143,11
89,0.00517464424320828,7
90,0.00517464424320828,7
91,0.0076481835564053535,3
92,0.004767580452920143,11
93,0.0,17
94,0.004767580452920143,11
95,0.0,17
96,0.0,17
97,0.0,17
98,0.0,17
99,0.0,17
100,0.0,17
101,0.0,17
102,0.0,17
103,0.0,17
104,0.0,17
105,0.0,17
106,0.0,17
107,0.0,17
108,0.0,17
109,0.0,17
110,0.0,17
111,0.0,17
112,0.0,17
113,0.0,17
114,0.0,17
115,0.0,17
116,0.0,17
117,0.0,17
118,0.004767580452920143,11
119,0.0,17
120,0.004767580452920143,11
121,0.0,17
122,0.0,17
123,0.0,17
124,0.004767580452920143,11
125,0.004767580452920143,11
126,0.004767580452920143,11
127,0.0,17
128,0.004767580452920143,11
129,0.0,17
130,0.005747126436781609,4
131,0.0,17
132,0.0,17
133,0.0,17
134,0.0,17
135,0.0,17
136,0.0,17
137,0.0,17
138,1.3333333333333333,1
139,0.0,17
140,0.0,17
141,0.0,17
142,0.0,17
143,0.0,17
144,0.005298013245033113,6
145,0.0,17
146,0.0,17
147,0.0,17
148,0.0,17
149,0.0,17
150,0.0,17
151,0.0,17
152,0.0,17
153,0.0,17
154,0.0,17
155,0.0,17
156,0.0,17
157,0.0,17
158,0.0,17
159,0.0,17
160,0.0,17
161,0.005076142131979695,8
162,0.0,17
163,0.005076142131979695,8
164,0.005037783375314861,9
165,0.0,17
166,0.005037783375314861,9
167,0.0,17
168,0.0,17
169,0.0,17
170,0.004722550177095631,12
171,0.004767580452920143,11
172,0.0,17
173,0.0,17
174,0.0,17
175,0.004767580452920143,11
176,0.0,17
177,0.0,17
178,0.004767580452920143,11
179,0.004767580452920143,11
180,0.0,17
181,0.0,17
182,0.0,17
183,0.0,17
184,0.0,17
185,0.0,17
186,0.0,17
187,0.0,17
188,0.0,17
189,0.0,17
190,0.0,17
191,0.0,17
192,0.0,17
193,0.0,17
194,0.004767580452920143,11
195,0.0,17
196,0.004767580452920143,11
197,0.0,17
198,0.004767580452920143,11
199,0.004767580452920143,11
200,0.004767580452920143,11
201,0.004767580452920143,11
202,0.0,17
203,0.0,17
204,0.0,17
205,0.0,17
206,0.0,17
207,0.0,17
208,0.0,17
209,0.0,17
210,0.0,17
211,0.0,17
212,0.0,17
213,0.0,17
214,0.0,17
215,0.004634994206257242,14
216,0.004514672686230248,15
217,0.0,17
218,0.0,17
219,0.0,17
220,0.004514672686230248,15
221,0.0,17
222,0.0,17
223,0.0,17
224,0.0,17
225,0.0,17
226,0.0,17
227,0.0,17
228,0.0,17
229,0.0,17
230,0.0,17
231,0.0,17
232,0.0,17
233,0.0,17
234,0.0,17
235,0.0,17
236,0.0,17
237,0.0,17
238,0.0,17
239,0.0,17
240,0.0,17
241,0.0,17
242,0.0,17
243,0.0,17
244,0.0,17
245,0.0,17
246,0.0,17
247,0.0,17
248,0.0,17
249,0.0,17
250,0.0,17
251,0.0,17
252,0.0,17
253,0.0,17
254,0.0,17
255,0.0,17
256,0.0,17
257,0.0,17
258,0.0,17
259,0.0,17
260,0.0,17
261,0.0,17
262,0.0,17
263,0.0,17
264,0.0,17
265,0.0,17
266,0.0,17
267,0.0,17
268,0.0,17
269,0.0,17
270,0.0,17
271,0.0,17
272,0.0,17
273,0.0,17
274,0.0,17
275,0.0,17
276,0.0,17
277,0.0,17
278,0.0,17
279,0.0,17
280,0.0,17
281,0.0,17
282,0.0,17
283,0.0,17
284,0.0,17
285,0.0,17
286,0.0,17
287,0.0,17
288,0.0,17
289,0.0,17
290,0.0,17
291,0.0,17
292,0.0,17
293,0.0,17
294,0.0,17
295,0.0,17
296,0.0,17
297,0.0,17
298,0.0,17
299,0.0,17
300,0.0,17
301,0.0,17
302,0.0,17
303,0.004514672686230248,15
304,0.0,17
305,0.004514672686230248,15
306,0.004514672686230248,15
307,0.0,17
308,0.0,17
309,0.0,17
310,0.0,17
311,0.0,17
312,0.004634994206257242,14
313,0.0,17
314,0.0,17
315,0.0,17
316,0.0,17
317,0.0,17
318,0.0,17
319,0.0,17
320,0.0,17
321,0.004767580452920143,11
322,0.004767580452920143,11
323,0.00517464424320828,7
324,0.0,17
325,0.0,17
326,0.0,17
327,0.0,17
328,0.0,17
329,0.0,17
330,0.0,17
331,0.0,17
332,0.0,17
333,0.0,17
334,0.0,17
335,0.0,17
336,0.0,17
337,0.0,17
338,0.0,17
339,0.0,17
340,0.0,17
341,0.0,17
342,0.0,17
343,0.0,17
344,0.0,17
345,0.0,17
