Method_Call_No,Suspiciousness,Ranking
1,0.0,20
2,0.0,20
3,0.13333333333333333,4
4,0.2,2
5,0.0547945205479452,11
6,0.05333333333333334,12
7,0.0,20
8,0.0,20
9,0.0,20
10,1.0,1
11,0.0,20
12,0.0,20
13,0.0,20
14,0.0,20
15,0.0,20
16,0.10526315789473684,6
17,0.0,20
18,0.10256410256410256,7
19,0.05555555555555555,10
20,0.11764705882352941,5
21,0.0,20
22,0.13333333333333333,4
23,0.13333333333333333,4
24,0.13333333333333333,4
25,0.0,20
26,0.05333333333333334,12
27,0.0,20
28,0.05333333333333334,12
29,0.0,20
30,0.0,20
31,0.0,20
32,0.0,20
33,0.0,20
34,0.0,20
35,0.0,20
36,0.13793103448275862,3
37,0.0,20
38,0.0,20
39,0.05333333333333334,12
40,0.10256410256410256,7
41,0.0,20
42,0.0,20
43,0.0,20
44,0.0,20
45,0.1,8
46,0.0,20
47,0.0,20
48,0.0,20
49,0.0,20
50,0.0,20
51,0.0,20
52,0.02040816326530612,16
53,0.0,20
54,0.0,20
55,0.0,20
56,0.0,20
57,0.020833333333333332,15
58,0.0,20
59,0.0,20
60,0.0,20
61,0.0,20
62,0.0,20
63,0.0,20
64,0.0,20
65,0.0,20
66,0.0,20
67,0.0,20
68,0.0,20
69,0.0,20
70,0.0,20
71,0.0,20
72,0.0,20
73,0.0,20
74,0.0,20
75,0.0,20
76,0.0,20
77,0.05,13
78,0.0,20
79,0.0,20
80,0.0,20
81,0.0,20
82,0.0,20
83,0.0,20
84,0.0,20
85,0.0,20
86,0.0,20
87,0.0,20
88,0.0,20
89,0.0,20
90,0.015873015873015872,18
91,0.0,20
92,0.0,20
93,0.0,20
94,0.02040816326530612,16
95,0.02040816326530612,16
96,0.0196078431372549,17
97,0.0196078431372549,17
98,0.0196078431372549,17
99,0.0,20
100,0.0,20
101,0.0,20
102,0.0,20
103,0.0,20
104,0.0,20
105,0.0,20
106,0.0,20
107,0.0,20
108,0.0,20
109,0.0,20
110,0.0,20
111,0.0,20
112,0.0,20
113,0.0,20
114,0.0,20
115,0.0,20
116,0.0,20
117,0.0,20
118,0.0,20
119,0.0,20
120,0.020833333333333332,15
121,0.020833333333333332,15
122,0.0,20
123,0.0,20
124,0.0,20
125,0.0,20
126,0.0,20
127,0.0,20
128,0.0,20
129,0.0,20
130,0.0,20
131,0.0,20
132,0.0,20
133,0.0,20
134,0.11764705882352941,5
135,0.11764705882352941,5
136,0.05555555555555555,10
137,0.056338028169014086,9
138,0.05555555555555555,10
139,0.0,20
140,0.047619047619047616,14
141,0.047619047619047616,14
142,0.0,20
143,0.0,20
144,0.0,20
145,0.0,20
146,0.0,20
147,0.0,20
148,0.0,20
149,0.0,20
150,0.0,20
151,0.0,20
152,0.0,20
153,0.0,20
154,0.0,20
155,0.0,20
156,0.0,20
157,0.0,20
158,0.0,20
159,0.0,20
160,0.0,20
161,0.015625,19
162,0.0,20
163,0.015625,19
164,0.0,20
165,0.0,20
166,0.0,20
167,0.0,20
168,0.0,20
169,0.0,20
170,0.0,20
