Method_Call_No,Suspiciousness,Ranking
1,0.008264462809917356,63
2,0.0,74
3,0.03902439024390244,26
4,0.0,74
5,0.0,74
6,0.034782608695652174,33
7,0.0,74
8,0.0,74
9,0.0,74
10,0.0,74
11,0.0,74
12,0.0,74
13,0.0,74
14,0.008849557522123894,62
15,0.038929440389294405,27
16,0.03773584905660377,29
17,0.03827751196172249,28
18,0.039119804400977995,25
19,0.08648648648648649,10
20,0.008849557522123894,62
21,0.0,74
22,0.0,74
23,0.004405286343612335,67
24,0.02622950819672131,56
25,0.0,74
26,0.0,74
27,0.0,74
28,0.06153846153846154,16
29,0.0,74
30,0.0,74
31,0.0,74
32,0.0,74
33,0.0,74
34,0.0,74
35,0.0,74
36,0.0,74
37,0.008849557522123894,62
38,0.0,74
39,0.0,74
40,0.0,74
41,0.0,74
42,0.008849557522123894,62
43,0.0,74
44,0.026272577996715927,55
45,0.034334763948497854,36
46,0.0,74
47,0.0,74
48,0.0,74
49,0.0,74
50,0.03463203463203463,34
51,0.0,74
52,0.0,74
53,0.033126293995859216,43
54,0.0,74
55,0.0,74
56,0.030418250950570342,47
57,0.0,74
58,0.0,74
59,0.033264033264033266,41
60,0.0,74
61,0.0,74
62,0.0026455026455026454,70
63,0.0,74
64,0.0,74
65,0.002577319587628866,71
66,0.0,74
67,0.0,74
68,0.0,74
69,0.028469750889679714,50
70,0.028469750889679714,50
71,0.002506265664160401,72
72,0.0326530612244898,45
73,0.0,74
74,0.0,74
75,0.0,74
76,0.0,74
77,0.0,74
78,0.0,74
79,0.0,74
80,0.0,74
81,0.0,74
82,0.0,74
83,0.030245746691871456,48
84,0.037209302325581395,30
85,0.0,74
86,0.0,74
87,0.03375527426160337,39
88,0.0,74
89,0.0,74
90,0.0,74
91,0.0,74
92,0.0,74
93,0.0,74
94,0.0,74
95,0.0,74
96,0.0,74
97,0.0,74
98,0.0,74
99,0.034782608695652174,33
100,0.0,74
101,0.0,74
102,0.0,74
103,0.026272577996715927,55
104,0.034782608695652174,33
105,0.0,74
106,0.0,74
107,0.008264462809917356,63
108,0.0,74
109,0.025477707006369428,60
110,0.058823529411764705,17
111,0.025477707006369428,60
112,0.025477707006369428,60
113,0.008264462809917356,63
114,0.025477707006369428,60
115,0.0,74
116,0.025477707006369428,60
117,0.0,74
118,0.038929440389294405,27
119,0.008264462809917356,63
120,0.008264462809917356,63
121,0.0,74
122,0.0,74
