Method_Call_No,Suspiciousness,Ranking
1,0.023255813953488372,6
2,0.023255813953488372,6
3,0.023809523809523808,5
4,0.043478260869565216,3
5,0.047619047619047616,2
6,0.0,8
7,0.0,8
8,0.0,8
9,0.0,8
10,0.0,8
11,0.047619047619047616,2
12,0.02564102564102564,4
13,0.023255813953488372,6
14,0.0,8
15,0.0,8
16,0.0,8
17,0.0,8
18,0.0,8
19,0.0,8
20,0.0,8
21,0.0,8
22,0.0,8
23,0.0,8
24,0.023809523809523808,5
25,0.023809523809523808,5
26,0.023809523809523808,5
27,0.0,8
28,0.0,8
29,0.0,8
30,0.0,8
31,0.0,8
32,0.0,8
33,0.0,8
34,0.0,8
35,0.0,8
36,0.0,8
37,0.0,8
38,0.08333333333333333,1
39,0.08333333333333333,1
40,0.08333333333333333,1
41,0.0,8
42,0.0,8
43,0.0,8
44,0.0,8
45,0.0,8
46,0.047619047619047616,2
47,0.0,8
48,0.0,8
49,0.0,8
50,0.0,8
51,0.0,8
52,0.0,8
53,0.0,8
54,0.022222222222222223,7
55,0.0,8
