Method_Call_No,Suspiciousness,Ranking
1,0.045454545454545456,8
2,0.0,27
3,0.045454545454545456,8
4,0.0,27
5,0.0,27
6,0.045454545454545456,8
7,0.0,27
8,0.0,27
9,0.0,27
10,0.0,27
11,0.0,27
12,0.0,27
13,0.0,27
14,0.0,27
15,0.0,27
16,0.0,27
17,0.0,27
18,0.0,27
19,0.0,27
20,0.0,27
21,0.0,27
22,0.0,27
23,0.0,27
24,0.0,27
25,0.0,27
26,0.0,27
27,0.0,27
28,0.0,27
29,0.0,27
30,0.0,27
31,0.0,27
32,0.045454545454545456,8
33,0.0,27
34,0.0,27
35,0.0,27
36,0.0,27
37,0.0,27
38,0.0,27
39,0.04597701149425287,7
40,0.0,27
41,0.045454545454545456,8
42,0.0,27
43,0.0,27
44,0.045454545454545456,8
45,0.0,27
46,0.0,27
47,0.0,27
48,0.045454545454545456,8
49,0.0,27
50,0.0,27
51,0.0,27
52,0.0,27
53,0.0,27
54,0.045454545454545456,8
55,0.045454545454545456,8
56,0.0,27
57,0.0,27
58,0.0,27
59,0.0,27
60,0.0,27
61,0.0,27
62,0.0,27
63,0.0,27
64,0.0,27
65,0.0,27
66,0.0,27
67,0.0,27
68,0.07692307692307693,5
69,0.0,27
70,0.0,27
71,0.0,27
72,0.03571428571428571,18
73,0.0,27
74,0.0,27
75,0.0,27
76,0.0,27
77,0.03571428571428571,18
78,0.17391304347826086,3
79,0.0,27
80,0.0,27
81,0.0,27
82,0.039603960396039604,15
83,0.039603960396039604,15
84,0.043010752688172046,11
85,0.043010752688172046,11
86,0.0,27
87,0.039603960396039604,15
88,0.043478260869565216,10
89,0.042105263157894736,12
90,0.0,27
91,0.0,27
92,0.0,27
93,0.0,27
94,0.0,27
95,0.0,27
96,0.0,27
97,0.03571428571428571,18
98,0.0,27
99,0.0,27
100,0.0,27
101,0.0,27
102,0.0,27
103,0.0,27
104,0.0,27
105,0.0,27
106,0.041237113402061855,13
107,0.0,27
108,0.0,27
109,0.03571428571428571,18
110,0.0,27
111,0.0,27
112,0.03571428571428571,18
113,0.041237113402061855,13
114,0.041237113402061855,13
115,0.037037037037037035,17
116,0.041237113402061855,13
117,0.07692307692307693,5
118,0.0196078431372549,21
119,0.020833333333333332,20
120,0.0,27
121,0.0,27
122,0.0,27
123,0.17391304347826086,3
124,0.0,27
125,0.0,27
126,0.18181818181818182,2
127,0.0,27
128,0.0,27
129,0.03571428571428571,18
130,0.041237113402061855,13
131,0.0,27
132,0.0,27
133,0.041237113402061855,13
134,0.16,4
135,0.04395604395604396,9
136,0.04597701149425287,7
137,0.04395604395604396,9
138,0.04395604395604396,9
139,0.04395604395604396,9
140,0.038461538461538464,16
141,0.0,27
142,0.034482758620689655,19
143,0.04,14
144,0.017857142857142856,23
145,0.0,27
146,0.0,27
147,0.015873015873015872,26
148,0.016666666666666666,24
149,0.0,27
150,0.015873015873015872,26
151,0.0,27
152,0.015873015873015872,26
153,0.017857142857142856,23
154,0.0,27
155,0.5,1
156,0.016129032258064516,25
157,0.01818181818181818,22
158,0.01818181818181818,22
159,0.0,27
160,0.015873015873015872,26
161,0.0,27
162,0.0,27
163,0.034482758620689655,19
164,0.0,27
165,0.0,27
166,0.0,27
167,0.0,27
168,0.0,27
169,0.0,27
170,0.0,27
171,0.0,27
172,0.041237113402061855,13
173,0.0,27
174,0.0,27
175,0.0,27
176,0.0,27
177,0.04395604395604396,9
178,0.04395604395604396,9
179,0.04597701149425287,7
180,0.04395604395604396,9
181,0.04395604395604396,9
182,0.04395604395604396,9
183,0.0,27
184,0.0,27
185,0.045454545454545456,8
186,0.045454545454545456,8
187,0.041237113402061855,13
188,0.04819277108433735,6
189,0.04395604395604396,9
190,0.0,27
