Metric results for commons-math at 6/23/18 4:28 PM

Abstractness,16.1%
Afferent Couplings,0
Average Block Depth,1.13
    minimum,0
    maximum,10
Average Cyclomatic Complexity,1.85
    minimum,1
    maximum,84
Average Depth of Inheritance Hierarchy,2.84
    minimum,1
    maximum,9
Average Lines Of Code Per Method,9.49
    minimum,1
    maximum,322
Average Number of Constructors Per Type,0.86
    minimum,0
    maximum,17
Average Number of Fields Per Type,1.82
    minimum,0
    maximum,251
Average Number of Methods Per Type,6.61
    minimum,0
    maximum,101
Average Number of Parameters,0.76
    minimum,0
    maximum,10
Average Number of Subtypes,0.66
    minimum,0
    maximum,38
Comments Ratio,15.2%
Difficulty,430.54
Distance,0.19
Efferent Couplings,718
Effort,"2,113,333,676.52"
Instability,1.00
Lines of Code,"85,607"
Number of Characters,"6,135,096"
Number of Comments,"13,056"
    end-of-line,4538
    multi-line,835
    javadoc,7683
Number of Constructors,951
    public,856
    protected,56
    package,5
    private,34
Number of Fields,"2,644"
    instance,1994
        public,0
        protected,583
        package,317
        private,1094
    static,650
        public,137
        protected,6
        package,4
        private,503
    public,137
        instance,0
        static,137
    protected,589
        instance,583
        static,6
    package,321
        instance,317
        static,4
    private,1597
        instance,1094
        static,503
Number of Lines,"163,100"
Number of Methods,"7,246"
    instance,6840
        public,5346
        protected,449
        package,702
        private,343
    static,406
        public,338
        protected,19
        package,4
        private,45
    public,5684
        instance,5346
        static,338
    protected,468
        instance,449
        static,19
    package,706
        instance,702
        static,4
    private,388
        instance,343
        static,45
Number of Operands,"245,078"
Number of Operators,"109,115"
Number of Packages,87
    compilation units,718
        minimum,0
        average,8
        maximum,56
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"48,647"
Number of Types,"1,095"
    interface,118
        public,117
        protected,0
        package,0
        private,1
    class,977
        public,604
        protected,4
        package,228
        private,141
    public,721
        interface,117
        class,604
    protected,4
        interface,0
        class,4
    package,228
        interface,0
        class,228
    private,142
        interface,1
        class,141
Number of Unique Operands,"14,800"
Number of Unique Operators,52
Program Length,"354,193"
Program Vocabulary,"14,852"
Program Volume,"4,908,537.50"
Weighted Methods,"15,363"
