Metric results for commons-math3 at 6/23/18 1:18 AM

Abstractness,11.6%
Afferent Couplings,0
Average Block Depth,1.19
    minimum,0
    maximum,10
Average Cyclomatic Complexity,2.02
    minimum,1
    maximum,140
Average Depth of Inheritance Hierarchy,2.49
    minimum,1
    maximum,9
Average Lines Of Code Per Method,11.03
    minimum,1
    maximum,637
Average Number of Constructors Per Type,0.78
    minimum,0
    maximum,20
Average Number of Fields Per Type,1.57
    minimum,0
    maximum,314
Average Number of Methods Per Type,5.78
    minimum,0
    maximum,127
Average Number of Parameters,0.77
    minimum,0
    maximum,16
Average Number of Subtypes,0.68
    minimum,0
    maximum,104
Comments Ratio,14.6%
Difficulty,321.61
Distance,0.14
Efferent Couplings,"1,131"
Effort,"3,397,884,932.36"
Instability,1.00
Lines of Code,"161,426"
Number of Characters,"11,382,515"
Number of Comments,"23,691"
    end-of-line,9952
    multi-line,1792
    javadoc,11947
Number of Constructors,"1,530"
    public,1263
    protected,118
    package,83
    private,66
Number of Fields,"4,101"
    instance,3033
        public,0
        protected,455
        package,496
        private,2082
    static,1068
        public,189
        protected,22
        package,22
        private,835
    public,189
        instance,0
        static,189
    protected,477
        instance,455
        static,22
    package,518
        instance,496
        static,22
    private,2917
        instance,2082
        static,835
Number of Lines,"289,713"
Number of Methods,"11,201"
    instance,10406
        public,8563
        protected,554
        package,612
        private,677
    static,795
        public,558
        protected,32
        package,23
        private,182
    public,9121
        instance,8563
        static,558
    protected,586
        instance,554
        static,32
    package,635
        instance,612
        static,23
    private,859
        instance,677
        static,182
Number of Operands,"476,186"
Number of Operators,"214,840"
Number of Packages,131
    compilation units,1230
        minimum,0
        average,9
        maximum,66
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"86,309"
Number of Types,"1,937"
    interface,129
        public,126
        protected,0
        package,0
        private,3
    class,1808
        public,1055
        protected,7
        package,483
        private,263
    public,1181
        interface,126
        class,1055
    protected,7
        interface,0
        class,7
    package,483
        interface,0
        class,483
    private,266
        interface,3
        class,263
Number of Unique Operands,"39,976"
Number of Unique Operators,54
Program Length,"691,026"
Program Vocabulary,"40,030"
Program Volume,"10,564,954.15"
Weighted Methods,"25,834"
