Metric results for commons-math at 6/23/18 5:07 PM

Abstractness,17.5%
Afferent Couplings,0
Average Block Depth,1.14
    minimum,0
    maximum,10
Average Cyclomatic Complexity,1.84
    minimum,1
    maximum,84
Average Depth of Inheritance Hierarchy,2.92
    minimum,1
    maximum,7
Average Lines Of Code Per Method,9.43
    minimum,1
    maximum,322
Average Number of Constructors Per Type,0.94
    minimum,0
    maximum,17
Average Number of Fields Per Type,1.78
    minimum,0
    maximum,39
Average Number of Methods Per Type,7.42
    minimum,0
    maximum,115
Average Number of Parameters,0.73
    minimum,0
    maximum,10
Average Number of Subtypes,0.64
    minimum,0
    maximum,27
Comments Ratio,15.3%
Difficulty,407.49
Distance,0.19
Efferent Couplings,645
Effort,"1,785,437,134.66"
Instability,1.00
Lines of Code,"78,305"
Number of Characters,"5,572,585"
Number of Comments,"11,986"
    end-of-line,4411
    multi-line,701
    javadoc,6874
Number of Constructors,844
    public,771
    protected,42
    package,2
    private,29
Number of Fields,"2,177"
    instance,1589
        public,0
        protected,570
        package,49
        private,970
    static,588
        public,88
        protected,6
        package,4
        private,490
    public,88
        instance,0
        static,88
    protected,576
        instance,570
        static,6
    package,53
        instance,49
        static,4
    private,1460
        instance,970
        static,490
Number of Lines,"148,603"
Number of Methods,"6,656"
    instance,6188
        public,4897
        protected,419
        package,550
        private,322
    static,468
        public,407
        protected,19
        package,1
        private,41
    public,5304
        instance,4897
        static,407
    protected,438
        instance,419
        static,19
    package,551
        instance,550
        static,1
    private,363
        instance,322
        static,41
Number of Operands,"218,767"
Number of Operators,"99,978"
Number of Packages,82
    compilation units,644
        minimum,0
        average,7
        maximum,55
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"44,398"
Number of Types,896
    interface,104
        public,103
        protected,0
        package,0
        private,1
    class,792
        public,540
        protected,0
        package,123
        private,129
    public,643
        interface,103
        class,540
    protected,0
        interface,0
        class,0
    package,123
        interface,0
        class,123
    private,130
        interface,1
        class,129
Number of Unique Operands,"13,690"
Number of Unique Operators,51
Program Length,"318,745"
Program Vocabulary,"13,741"
Program Volume,"4,381,532.32"
Weighted Methods,"14,175"
