Metric results for commons-math3 at 6/23/18 1:56 AM

Abstractness,11.8%
Afferent Couplings,0
Average Block Depth,1.18
    minimum,0
    maximum,10
Average Cyclomatic Complexity,2.03
    minimum,1
    maximum,140
Average Depth of Inheritance Hierarchy,2.48
    minimum,1
    maximum,9
Average Lines Of Code Per Method,11.08
    minimum,1
    maximum,637
Average Number of Constructors Per Type,0.78
    minimum,0
    maximum,17
Average Number of Fields Per Type,1.59
    minimum,0
    maximum,314
Average Number of Methods Per Type,5.61
    minimum,0
    maximum,127
Average Number of Parameters,0.77
    minimum,0
    maximum,14
Average Number of Subtypes,0.68
    minimum,0
    maximum,104
Comments Ratio,14.7%
Difficulty,310.46
Distance,0.15
Efferent Couplings,"1,102"
Effort,"3,066,911,807.96"
Instability,1.00
Lines of Code,"153,914"
Number of Characters,"10,854,859"
Number of Comments,"22,701"
    end-of-line,9474
    multi-line,1771
    javadoc,11456
Number of Constructors,"1,479"
    public,1217
    protected,118
    package,82
    private,62
Number of Fields,"4,024"
    instance,2975
        public,0
        protected,451
        package,483
        private,2041
    static,1049
        public,184
        protected,22
        package,21
        private,822
    public,184
        instance,0
        static,184
    protected,473
        instance,451
        static,22
    package,504
        instance,483
        static,21
    private,2863
        instance,2041
        static,822
Number of Lines,"277,202"
Number of Methods,"10,559"
    instance,9805
        public,8072
        protected,531
        package,560
        private,642
    static,754
        public,525
        protected,32
        package,18
        private,179
    public,8597
        instance,8072
        static,525
    protected,563
        instance,531
        static,32
    package,578
        instance,560
        static,18
    private,821
        instance,642
        static,179
Number of Operands,"446,218"
Number of Operators,"201,720"
Number of Packages,127
    compilation units,1198
        minimum,0
        average,9
        maximum,65
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"82,151"
Number of Types,"1,881"
    interface,128
        public,125
        protected,0
        package,0
        private,3
    class,1753
        public,1029
        protected,6
        package,462
        private,256
    public,1154
        interface,125
        class,1029
    protected,6
        interface,0
        class,6
    package,462
        interface,0
        class,462
    private,259
        interface,3
        class,256
Number of Unique Operands,"38,806"
Number of Unique Operators,54
Program Length,"647,938"
Program Vocabulary,"38,860"
Program Volume,"9,878,461.63"
Weighted Methods,"24,542"
