Metric results for jfreechart at 6/24/18 7:45 AM

Abstractness,12.5%
Afferent Couplings,0
Average Block Depth,1.18
    minimum,0
    maximum,10
Average Cyclomatic Complexity,2.03
    minimum,1
    maximum,54
Average Depth of Inheritance Hierarchy,3.28
    minimum,1
    maximum,8
Average Lines Of Code Per Method,10.50
    minimum,1
    maximum,312
Average Number of Constructors Per Type,1.17
    minimum,0
    maximum,8
Average Number of Fields Per Type,1.89
    minimum,0
    maximum,49
Average Number of Methods Per Type,9.38
    minimum,0
    maximum,198
Average Number of Parameters,0.96
    minimum,0
    maximum,12
Average Number of Subtypes,0.67
    minimum,0
    maximum,106
Comments Ratio,16%
Difficulty,563.89
Distance,0.12
Efferent Couplings,915
Effort,"3,471,604,977.35"
Instability,1.00
Lines of Code,"126,356"
Number of Characters,"9,578,379"
Number of Comments,"20,230"
    end-of-line,5088
    multi-line,1059
    javadoc,14083
Number of Constructors,"1,167"
    public,1083
    protected,37
    package,1
    private,46
Number of Fields,"2,787"
    instance,1837
        public,14
        protected,36
        package,19
        private,1768
    static,950
        public,526
        protected,43
        package,28
        private,353
    public,540
        instance,14
        static,526
    protected,79
        instance,36
        static,43
    package,47
        instance,19
        static,28
    private,2121
        instance,1768
        static,353
Number of Lines,"279,819"
Number of Methods,"9,279"
    instance,8493
        public,7697
        protected,396
        package,11
        private,389
    static,786
        public,734
        protected,4
        package,0
        private,48
    public,8431
        instance,7697
        static,734
    protected,400
        instance,396
        static,4
    package,11
        instance,11
        static,0
    private,437
        instance,389
        static,48
Number of Operands,"312,003"
Number of Operators,"142,573"
Number of Packages,95
    compilation units,932
        minimum,0
        average,9
        maximum,48
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"70,863"
Number of Types,989
    interface,93
        public,93
        protected,0
        package,0
        private,0
    class,896
        public,840
        protected,7
        package,46
        private,3
    public,933
        interface,93
        class,840
    protected,7
        interface,0
        class,7
    package,46
        interface,0
        class,46
    private,3
        interface,0
        class,3
Number of Unique Operands,"11,896"
Number of Unique Operators,43
Program Length,"454,576"
Program Vocabulary,"11,939"
Program Volume,"6,156,502.04"
Weighted Methods,"21,221"
