Metric results for jfreechart at 6/24/18 7:37 AM

Abstractness,12.4%
Afferent Couplings,0
Average Block Depth,1.18
    minimum,0
    maximum,10
Average Cyclomatic Complexity,2.02
    minimum,1
    maximum,54
Average Depth of Inheritance Hierarchy,3.28
    minimum,1
    maximum,8
Average Lines Of Code Per Method,10.50
    minimum,1
    maximum,312
Average Number of Constructors Per Type,1.18
    minimum,0
    maximum,8
Average Number of Fields Per Type,1.88
    minimum,0
    maximum,49
Average Number of Methods Per Type,9.38
    minimum,0
    maximum,198
Average Number of Parameters,0.96
    minimum,0
    maximum,12
Average Number of Subtypes,0.67
    minimum,0
    maximum,107
Comments Ratio,15.9%
Difficulty,564.82
Distance,0.12
Efferent Couplings,920
Effort,"3,501,084,798.92"
Instability,1.00
Lines of Code,"127,011"
Number of Characters,"9,615,047"
Number of Comments,"20,249"
    end-of-line,5040
    multi-line,1064
    javadoc,14145
Number of Constructors,"1,175"
    public,1091
    protected,37
    package,1
    private,46
Number of Fields,"2,788"
    instance,1838
        public,14
        protected,36
        package,20
        private,1768
    static,950
        public,526
        protected,43
        package,28
        private,353
    public,540
        instance,14
        static,526
    protected,79
        instance,36
        static,43
    package,48
        instance,20
        static,28
    private,2121
        instance,1768
        static,353
Number of Lines,"281,094"
Number of Methods,"9,326"
    instance,8533
        public,7737
        protected,396
        package,11
        private,389
    static,793
        public,741
        protected,4
        package,0
        private,48
    public,8478
        instance,7737
        static,741
    protected,400
        instance,396
        static,4
    package,11
        instance,11
        static,0
    private,437
        instance,389
        static,48
Number of Operands,"314,040"
Number of Operators,"143,407"
Number of Packages,97
    compilation units,937
        minimum,0
        average,9
        maximum,48
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"71,349"
Number of Types,994
    interface,93
        public,93
        protected,0
        package,0
        private,0
    class,901
        public,845
        protected,7
        package,46
        private,3
    public,938
        interface,93
        class,845
    protected,7
        interface,0
        class,7
    package,46
        interface,0
        class,46
    private,3
        interface,0
        class,3
Number of Unique Operands,"11,954"
Number of Unique Operators,43
Program Length,"457,447"
Program Vocabulary,"11,997"
Program Volume,"6,198,583.45"
Weighted Methods,"21,303"
