Metric results for joda-time at 6/23/18 4:06 AM

Abstractness,11.9%
Afferent Couplings,0
Average Block Depth,1.09
    minimum,0
    maximum,7
Average Cyclomatic Complexity,1.50
    minimum,1
    maximum,46
Average Depth of Inheritance Hierarchy,3.42
    minimum,1
    maximum,7
Average Lines Of Code Per Method,7.82
    minimum,1
    maximum,235
Average Number of Constructors Per Type,1.27
    minimum,0
    maximum,25
Average Number of Fields Per Type,2.15
    minimum,0
    maximum,59
Average Number of Methods Per Type,16.80
    minimum,0
    maximum,99
Average Number of Parameters,0.52
    minimum,0
    maximum,10
Average Number of Subtypes,0.72
    minimum,0
    maximum,12
Comments Ratio,13.4%
Difficulty,744.22
Distance,0.13
Efferent Couplings,365
Effort,"3,507,049,318.18"
Instability,1.00
Lines of Code,"77,349"
Number of Characters,"5,303,660"
Number of Comments,"10,422"
    end-of-line,5878
    multi-line,322
    javadoc,4222
Number of Constructors,642
    public,411
    protected,96
    package,105
    private,30
Number of Fields,"2,038"
    instance,923
        public,58
        protected,10
        package,158
        private,697
    static,1115
        public,136
        protected,0
        package,98
        private,881
    public,194
        instance,58
        static,136
    protected,10
        instance,10
        static,0
    package,256
        instance,158
        static,98
    private,1578
        instance,697
        static,881
Number of Lines,"133,242"
Number of Methods,"8,438"
    instance,7778
        public,6881
        protected,322
        package,375
        private,200
    static,660
        public,566
        protected,3
        package,32
        private,59
    public,7447
        instance,6881
        static,566
    protected,325
        instance,322
        static,3
    package,407
        instance,375
        static,32
    private,259
        instance,200
        static,59
Number of Operands,"252,643"
Number of Operators,"109,000"
Number of Packages,21
    compilation units,309
        minimum,0
        average,14
        maximum,79
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"47,337"
Number of Types,502
    interface,24
        public,23
        protected,0
        package,1
        private,0
    class,478
        public,256
        protected,4
        package,193
        private,25
    public,279
        interface,23
        class,256
    protected,4
        interface,0
        class,4
    package,194
        interface,1
        class,193
    private,25
        interface,0
        class,25
Number of Unique Operands,"8,317"
Number of Unique Operators,49
Program Length,"361,643"
Program Vocabulary,"8,366"
Program Volume,"4,712,324.84"
Weighted Methods,"13,622"
