Metric results for closure-compiler at 6/24/18 5:35 AM

Abstractness,9.4%
Afferent Couplings,0
Average Block Depth,1.09
    minimum,0
    maximum,9
Average Cyclomatic Complexity,1.82
    minimum,1
    maximum,157
Average Depth of Inheritance Hierarchy,2.73
    minimum,1
    maximum,8
Average Lines Of Code Per Method,9.15
    minimum,1
    maximum,589
Average Number of Constructors Per Type,0.55
    minimum,0
    maximum,12
Average Number of Fields Per Type,2.18
    minimum,0
    maximum,171
Average Number of Methods Per Type,10.07
    minimum,0
    maximum,1212
Average Number of Parameters,0.60
    minimum,0
    maximum,8
Average Number of Subtypes,0.66
    minimum,0
    maximum,182
Comments Ratio,10.6%
Difficulty,199.33
Distance,0.12
Efferent Couplings,"1,165"
Effort,"1,613,813,106.81"
Instability,1.00
Lines of Code,"185,210"
Number of Characters,"8,977,462"
Number of Comments,"19,740"
    end-of-line,13050
    multi-line,800
    javadoc,5890
Number of Constructors,979
    public,311
    protected,10
    package,499
    private,159
Number of Fields,"4,916"
    instance,3800
        public,162
        protected,93
        package,1225
        private,2320
    static,1116
        public,245
        protected,2
        package,385
        private,484
    public,407
        instance,162
        static,245
    protected,95
        instance,93
        static,2
    package,1610
        instance,1225
        static,385
    private,2804
        instance,2320
        static,484
Number of Lines,"272,194"
Number of Methods,"17,708"
    instance,16763
        public,12344
        protected,580
        package,1601
        private,2238
    static,945
        public,338
        protected,8
        package,293
        private,306
    public,12682
        instance,12344
        static,338
    protected,588
        instance,580
        static,8
    package,1894
        instance,1601
        static,293
    private,2544
        instance,2238
        static,306
Number of Operands,"372,517"
Number of Operators,"148,394"
Number of Packages,45
    compilation units,662
        minimum,0
        average,14
        maximum,267
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"74,894"
Number of Types,"1,758"
    interface,98
        public,57
        protected,0
        package,30
        private,11
    class,1660
        public,504
        protected,4
        package,765
        private,387
    public,561
        interface,57
        class,504
    protected,4
        interface,0
        class,4
    package,795
        interface,30
        class,765
    private,398
        interface,11
        class,387
Number of Unique Operands,"47,654"
Number of Unique Operators,51
Program Length,"520,911"
Program Vocabulary,"47,705"
Program Volume,"8,095,922.11"
Weighted Methods,"34,227"
