Metric results for closure-compiler at 6/24/18 1:15 AM

Abstractness,9.6%
Afferent Couplings,0
Average Block Depth,1.10
    minimum,0
    maximum,9
Average Cyclomatic Complexity,1.91
    minimum,1
    maximum,164
Average Depth of Inheritance Hierarchy,2.73
    minimum,1
    maximum,8
Average Lines Of Code Per Method,9.26
    minimum,1
    maximum,617
Average Number of Constructors Per Type,0.56
    minimum,0
    maximum,12
Average Number of Fields Per Type,2.17
    minimum,0
    maximum,162
Average Number of Methods Per Type,9.83
    minimum,0
    maximum,1014
Average Number of Parameters,0.63
    minimum,0
    maximum,8
Average Number of Subtypes,0.65
    minimum,0
    maximum,172
Comments Ratio,10.8%
Difficulty,219.52
Distance,0.12
Efferent Couplings,"1,116"
Effort,"1,673,261,505.71"
Instability,1.00
Lines of Code,"172,222"
Number of Characters,"8,471,330"
Number of Comments,"18,708"
    end-of-line,12185
    multi-line,910
    javadoc,5613
Number of Constructors,925
    public,294
    protected,11
    package,475
    private,145
Number of Fields,"4,727"
    instance,3514
        public,177
        protected,84
        package,1064
        private,2189
    static,1213
        public,381
        protected,2
        package,356
        private,474
    public,558
        instance,177
        static,381
    protected,86
        instance,84
        static,2
    package,1420
        instance,1064
        static,356
    private,2663
        instance,2189
        static,474
Number of Lines,"255,947"
Number of Methods,"16,222"
    instance,15314
        public,11193
        protected,491
        package,1503
        private,2127
    static,908
        public,300
        protected,4
        package,319
        private,285
    public,11493
        instance,11193
        static,300
    protected,495
        instance,491
        static,4
    package,1822
        instance,1503
        static,319
    private,2412
        instance,2127
        static,285
Number of Operands,"352,623"
Number of Operators,"142,124"
Number of Packages,42
    compilation units,637
        minimum,0
        average,15
        maximum,255
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"71,666"
Number of Types,"1,650"
    interface,93
        public,50
        protected,0
        package,32
        private,11
    class,1557
        public,473
        protected,4
        package,710
        private,370
    public,523
        interface,50
        class,473
    protected,4
        interface,0
        class,4
    package,742
        interface,32
        class,710
    private,381
        interface,11
        class,370
Number of Unique Operands,"43,370"
Number of Unique Operators,54
Program Length,"494,747"
Program Vocabulary,"43,424"
Program Volume,"7,622,173.70"
Weighted Methods,"33,198"
