Metric results for closure-compiler at 6/24/18 5:49 AM

Abstractness,9.4%
Afferent Couplings,0
Average Block Depth,1.09
    minimum,0
    maximum,9
Average Cyclomatic Complexity,1.82
    minimum,1
    maximum,160
Average Depth of Inheritance Hierarchy,2.73
    minimum,1
    maximum,8
Average Lines Of Code Per Method,9.13
    minimum,1
    maximum,604
Average Number of Constructors Per Type,0.55
    minimum,0
    maximum,12
Average Number of Fields Per Type,2.19
    minimum,0
    maximum,168
Average Number of Methods Per Type,10.12
    minimum,0
    maximum,1189
Average Number of Parameters,0.61
    minimum,0
    maximum,8
Average Number of Subtypes,0.66
    minimum,0
    maximum,175
Comments Ratio,10.6%
Difficulty,202.23
Distance,0.12
Efferent Couplings,"1,138"
Effort,"1,596,247,480.00"
Instability,1.00
Lines of Code,"180,560"
Number of Characters,"8,760,221"
Number of Comments,"19,220"
    end-of-line,12665
    multi-line,791
    javadoc,5764
Number of Constructors,952
    public,302
    protected,11
    package,487
    private,152
Number of Fields,"4,787"
    instance,3698
        public,162
        protected,91
        package,1209
        private,2236
    static,1089
        public,240
        protected,2
        package,376
        private,471
    public,402
        instance,162
        static,240
    protected,93
        instance,91
        static,2
    package,1585
        instance,1209
        static,376
    private,2707
        instance,2236
        static,471
Number of Lines,"265,818"
Number of Methods,"17,294"
    instance,16369
        public,12051
        protected,548
        package,1576
        private,2194
    static,925
        public,339
        protected,5
        package,292
        private,289
    public,12390
        instance,12051
        static,339
    protected,553
        instance,548
        static,5
    package,1868
        instance,1576
        static,292
    private,2483
        instance,2194
        static,289
Number of Operands,"363,736"
Number of Operators,"144,999"
Number of Packages,45
    compilation units,648
        minimum,0
        average,14
        maximum,260
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"73,183"
Number of Types,"1,708"
    interface,95
        public,55
        protected,0
        package,28
        private,12
    class,1613
        public,497
        protected,4
        package,735
        private,377
    public,552
        interface,55
        class,497
    protected,4
        interface,0
        class,4
    package,763
        interface,28
        class,735
    private,389
        interface,12
        class,377
Number of Unique Operands,"46,762"
Number of Unique Operators,52
Program Length,"508,735"
Program Vocabulary,"46,814"
Program Volume,"7,892,846.69"
Weighted Methods,"33,497"
