Metric results for closure-compiler at 6/24/18 12:18 AM

Abstractness,9.7%
Afferent Couplings,0
Average Block Depth,1.09
    minimum,0
    maximum,9
Average Cyclomatic Complexity,1.83
    minimum,1
    maximum,160
Average Depth of Inheritance Hierarchy,2.73
    minimum,1
    maximum,8
Average Lines Of Code Per Method,9.07
    minimum,1
    maximum,624
Average Number of Constructors Per Type,0.55
    minimum,0
    maximum,12
Average Number of Fields Per Type,2.13
    minimum,0
    maximum,156
Average Number of Methods Per Type,9.89
    minimum,0
    maximum,1056
Average Number of Parameters,0.61
    minimum,0
    maximum,9
Average Number of Subtypes,0.66
    minimum,0
    maximum,173
Comments Ratio,10.7%
Difficulty,204.30
Distance,0.12
Efferent Couplings,"1,109"
Effort,"1,518,563,886.22"
Instability,1.00
Lines of Code,"169,970"
Number of Characters,"8,300,043"
Number of Comments,"18,323"
    end-of-line,12000
    multi-line,773
    javadoc,5550
Number of Constructors,917
    public,294
    protected,11
    package,470
    private,142
Number of Fields,"4,484"
    instance,3461
        public,160
        protected,83
        package,1072
        private,2146
    static,1023
        public,233
        protected,2
        package,341
        private,447
    public,393
        instance,160
        static,233
    protected,85
        instance,83
        static,2
    package,1413
        instance,1072
        static,341
    private,2593
        instance,2146
        static,447
Number of Lines,"251,549"
Number of Methods,"16,369"
    instance,15480
        public,11405
        protected,508
        package,1462
        private,2105
    static,889
        public,324
        protected,5
        package,280
        private,280
    public,11729
        instance,11405
        static,324
    protected,513
        instance,508
        static,5
    package,1742
        instance,1462
        static,280
    private,2385
        instance,2105
        static,280
Number of Operands,"344,454"
Number of Operators,"137,519"
Number of Packages,43
    compilation units,628
        minimum,0
        average,14
        maximum,255
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"69,901"
Number of Types,"1,654"
    interface,94
        public,55
        protected,0
        package,28
        private,11
    class,1560
        public,472
        protected,4
        package,711
        private,373
    public,527
        interface,55
        class,472
    protected,4
        interface,0
        class,4
    package,739
        interface,28
        class,711
    private,384
        interface,11
        class,373
Number of Unique Operands,"43,835"
Number of Unique Operators,52
Program Length,"481,973"
Program Vocabulary,"43,887"
Program Volume,"7,432,749.52"
Weighted Methods,"31,807"
