Metric results for commons-lang at 6/22/18 10:32 PM

Abstractness,9.6%
Afferent Couplings,0
Average Block Depth,1.26
    minimum,0
    maximum,8
Average Cyclomatic Complexity,1.87
    minimum,1
    maximum,49
Average Depth of Inheritance Hierarchy,3.16
    minimum,1
    maximum,6
Average Lines Of Code Per Method,9.12
    minimum,1
    maximum,225
Average Number of Constructors Per Type,1.09
    minimum,0
    maximum,13
Average Number of Fields Per Type,0.98
    minimum,0
    maximum,30
Average Number of Methods Per Type,10.96
    minimum,0
    maximum,174
Average Number of Parameters,0.72
    minimum,0
    maximum,9
Average Number of Subtypes,0.46
    minimum,0
    maximum,19
Comments Ratio,14.2%
Difficulty,441.54
Distance,0.10
Efferent Couplings,307
Effort,"1,210,155,583.95"
Instability,1.00
Lines of Code,"47,709"
Number of Characters,"3,479,799"
Number of Comments,"6,819"
    end-of-line,3374
    multi-line,276
    javadoc,3169
Number of Constructors,443
    public,326
    protected,19
    package,37
    private,61
Number of Fields,898
    instance,365
        public,0
        protected,38
        package,69
        private,258
    static,533
        public,285
        protected,9
        package,35
        private,204
    public,285
        instance,0
        static,285
    protected,47
        instance,38
        static,9
    package,104
        instance,69
        static,35
    private,462
        instance,258
        static,204
Number of Lines,"92,454"
Number of Methods,"4,417"
    instance,3271
        public,2900
        protected,221
        package,28
        private,122
    static,1146
        public,1062
        protected,10
        package,17
        private,57
    public,3962
        instance,2900
        static,1062
    protected,231
        instance,221
        static,10
    package,45
        instance,28
        static,17
    private,179
        instance,122
        static,57
Number of Operands,"144,704"
Number of Operators,"65,975"
Number of Packages,26
    compilation units,233
        minimum,0
        average,8
        maximum,38
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"28,339"
Number of Types,403
    interface,11
        public,2
        protected,0
        package,1
        private,8
    class,392
        public,241
        protected,0
        package,91
        private,60
    public,243
        interface,2
        class,241
    protected,0
        interface,0
        class,0
    package,92
        interface,1
        class,91
    private,68
        interface,8
        class,60
Number of Unique Operands,"8,193"
Number of Unique Operators,50
Program Length,"210,679"
Program Vocabulary,"8,243"
Program Volume,"2,740,713.37"
Weighted Methods,"9,109"
