Metric results for commons-lang3 at 6/22/18 5:40 PM

Abstractness,8.8%
Afferent Couplings,0
Average Block Depth,1.30
    minimum,0
    maximum,8
Average Cyclomatic Complexity,1.99
    minimum,1
    maximum,52
Average Depth of Inheritance Hierarchy,2.73
    minimum,1
    maximum,6
Average Lines Of Code Per Method,10.28
    minimum,1
    maximum,290
Average Number of Constructors Per Type,0.73
    minimum,0
    maximum,13
Average Number of Fields Per Type,1.08
    minimum,0
    maximum,30
Average Number of Methods Per Type,10.33
    minimum,0
    maximum,202
Average Number of Parameters,0.80
    minimum,0
    maximum,14
Average Number of Subtypes,0.35
    minimum,0
    maximum,9
Comments Ratio,14.6%
Difficulty,407.06
Distance,0.09
Efferent Couplings,322
Effort,"1,238,694,788.80"
Instability,1.00
Lines of Code,"49,647"
Number of Characters,"3,809,241"
Number of Comments,"7,282"
    end-of-line,3774
    multi-line,244
    javadoc,3264
Number of Constructors,300
    public,240
    protected,9
    package,41
    private,10
Number of Fields,893
    instance,420
        public,34
        protected,4
        package,102
        private,280
    static,473
        public,193
        protected,4
        package,42
        private,234
    public,227
        instance,34
        static,193
    protected,8
        instance,4
        static,4
    package,144
        instance,102
        static,42
    private,514
        instance,280
        static,234
Number of Lines,"95,949"
Number of Methods,"4,198"
    instance,3174
        public,2836
        protected,164
        package,67
        private,107
    static,1024
        public,913
        protected,0
        package,37
        private,74
    public,3749
        instance,2836
        static,913
    protected,164
        instance,164
        static,0
    package,104
        instance,67
        static,37
    private,181
        instance,107
        static,74
Number of Operands,"160,217"
Number of Operators,"69,572"
Number of Packages,33
    compilation units,213
        minimum,0
        average,6
        maximum,30
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"29,442"
Number of Types,406
    interface,23
        public,13
        protected,0
        package,1
        private,9
    class,383
        public,231
        protected,1
        package,101
        private,50
    public,244
        interface,13
        class,231
    protected,1
        interface,0
        class,1
    package,102
        interface,1
        class,101
    private,59
        interface,9
        class,50
Number of Unique Operands,"9,643"
Number of Unique Operators,49
Program Length,"229,789"
Program Vocabulary,"9,692"
Program Volume,"3,042,998.91"
Weighted Methods,"8,943"
