Metric results for commons-lang at 6/22/18 10:30 PM

Abstractness,9.6%
Afferent Couplings,0
Average Block Depth,1.26
    minimum,0
    maximum,8
Average Cyclomatic Complexity,1.86
    minimum,1
    maximum,49
Average Depth of Inheritance Hierarchy,3.35
    minimum,1
    maximum,6
Average Lines Of Code Per Method,9.10
    minimum,1
    maximum,225
Average Number of Constructors Per Type,1.02
    minimum,0
    maximum,13
Average Number of Fields Per Type,0.91
    minimum,0
    maximum,30
Average Number of Methods Per Type,10.30
    minimum,0
    maximum,174
Average Number of Parameters,0.72
    minimum,0
    maximum,9
Average Number of Subtypes,0.49
    minimum,0
    maximum,19
Comments Ratio,14.3%
Difficulty,442.56
Distance,0.10
Efferent Couplings,337
Effort,"1,231,431,395.07"
Instability,1.00
Lines of Code,"48,326"
Number of Characters,"3,527,836"
Number of Comments,"6,958"
    end-of-line,3415
    multi-line,256
    javadoc,3287
Number of Constructors,444
    public,327
    protected,19
    package,37
    private,61
Number of Fields,907
    instance,370
        public,0
        protected,39
        package,73
        private,258
    static,537
        public,286
        protected,9
        package,35
        private,207
    public,286
        instance,0
        static,286
    protected,48
        instance,39
        static,9
    package,108
        instance,73
        static,35
    private,465
        instance,258
        static,207
Number of Lines,"93,818"
Number of Methods,"4,482"
    instance,3327
        public,2921
        protected,255
        package,28
        private,123
    static,1155
        public,1071
        protected,10
        package,17
        private,57
    public,3992
        instance,2921
        static,1071
    protected,265
        instance,255
        static,10
    package,45
        instance,28
        static,17
    private,180
        instance,123
        static,57
Number of Operands,"146,771"
Number of Operators,"66,841"
Number of Packages,26
    compilation units,233
        minimum,0
        average,8
        maximum,38
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"28,707"
Number of Types,435
    interface,11
        public,2
        protected,0
        package,1
        private,8
    class,424
        public,271
        protected,0
        package,93
        private,60
    public,273
        interface,2
        class,271
    protected,0
        interface,0
        class,0
    package,94
        interface,1
        class,93
    private,68
        interface,8
        class,60
Number of Unique Operands,"8,291"
Number of Unique Operators,50
Program Length,"213,612"
Program Vocabulary,"8,341"
Program Volume,"2,782,510.90"
Weighted Methods,"9,235"
