Metric results for commons-lang3 at 6/22/18 8:39 PM

Abstractness,7.8%
Afferent Couplings,0
Average Block Depth,1.30
    minimum,0
    maximum,7
Average Cyclomatic Complexity,2.00
    minimum,1
    maximum,50
Average Depth of Inheritance Hierarchy,2.76
    minimum,1
    maximum,6
Average Lines Of Code Per Method,10.44
    minimum,1
    maximum,302
Average Number of Constructors Per Type,0.79
    minimum,0
    maximum,13
Average Number of Fields Per Type,1.08
    minimum,0
    maximum,30
Average Number of Methods Per Type,10.80
    minimum,0
    maximum,201
Average Number of Parameters,0.81
    minimum,0
    maximum,14
Average Number of Subtypes,0.34
    minimum,0
    maximum,9
Comments Ratio,14.4%
Difficulty,408.02
Distance,0.08
Efferent Couplings,303
Effort,"1,184,804,145.46"
Instability,1.00
Lines of Code,"47,521"
Number of Characters,"3,652,736"
Number of Comments,"6,856"
    end-of-line,3551
    multi-line,222
    javadoc,3083
Number of Constructors,293
    public,235
    protected,10
    package,39
    private,9
Number of Fields,848
    instance,388
        public,28
        protected,4
        package,86
        private,270
    static,460
        public,201
        protected,4
        package,41
        private,214
    public,229
        instance,28
        static,201
    protected,8
        instance,4
        static,4
    package,127
        instance,86
        static,41
    private,484
        instance,270
        static,214
Number of Lines,"92,364"
Number of Methods,"3,988"
    instance,2977
        public,2700
        protected,157
        package,20
        private,100
    static,1011
        public,903
        protected,0
        package,32
        private,76
    public,3603
        instance,2700
        static,903
    protected,157
        instance,157
        static,0
    package,52
        instance,20
        static,32
    private,176
        instance,100
        static,76
Number of Operands,"153,366"
Number of Operators,"67,010"
Number of Packages,31
    compilation units,196
        minimum,0
        average,6
        maximum,29
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"28,340"
Number of Types,369
    interface,19
        public,11
        protected,0
        package,0
        private,8
    class,350
        public,211
        protected,0
        package,90
        private,49
    public,222
        interface,11
        class,211
    protected,0
        interface,0
        class,0
    package,90
        interface,0
        class,90
    private,57
        interface,8
        class,49
Number of Unique Operands,"9,209"
Number of Unique Operators,49
Program Length,"220,376"
Program Vocabulary,"9,258"
Program Volume,"2,903,781.02"
Weighted Methods,"8,664"
