Metric results for commons-lang at 6/22/18 9:08 PM

Abstractness,6.6%
Afferent Couplings,0
Average Block Depth,1.31
    minimum,0
    maximum,7
Average Cyclomatic Complexity,2.01
    minimum,1
    maximum,50
Average Depth of Inheritance Hierarchy,2.82
    minimum,1
    maximum,5
Average Lines Of Code Per Method,10.44
    minimum,1
    maximum,222
Average Number of Constructors Per Type,0.88
    minimum,0
    maximum,13
Average Number of Fields Per Type,1.14
    minimum,0
    maximum,30
Average Number of Methods Per Type,11.91
    minimum,0
    maximum,201
Average Number of Parameters,0.82
    minimum,0
    maximum,9
Average Number of Subtypes,0.32
    minimum,0
    maximum,9
Comments Ratio,14.4%
Difficulty,410.50
Distance,0.07
Efferent Couplings,269
Effort,"1,114,208,054.37"
Instability,1.00
Lines of Code,"44,627"
Number of Characters,"3,419,561"
Number of Comments,"6,442"
    end-of-line,3364
    multi-line,204
    javadoc,2874
Number of Constructors,279
    public,225
    protected,9
    package,37
    private,8
Number of Fields,792
    instance,354
        public,9
        protected,4
        package,86
        private,255
    static,438
        public,196
        protected,4
        package,41
        private,197
    public,205
        instance,9
        static,196
    protected,8
        instance,4
        static,4
    package,127
        instance,86
        static,41
    private,452
        instance,255
        static,197
Number of Lines,"86,401"
Number of Methods,"3,752"
    instance,2804
        public,2533
        protected,153
        package,18
        private,100
    static,948
        public,866
        protected,0
        package,21
        private,61
    public,3399
        instance,2533
        static,866
    protected,153
        instance,153
        static,0
    package,39
        instance,18
        static,21
    private,161
        instance,100
        static,61
Number of Operands,"144,161"
Number of Operators,"63,368"
Number of Packages,29
    compilation units,178
        minimum,0
        average,6
        maximum,27
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"26,718"
Number of Types,315
    interface,13
        public,5
        protected,0
        package,0
        private,8
    class,302
        public,176
        protected,0
        package,81
        private,45
    public,181
        interface,5
        class,176
    protected,0
        interface,0
        class,0
    package,81
        interface,0
        class,81
    private,53
        interface,8
        class,45
Number of Unique Operands,"8,604"
Number of Unique Operators,49
Program Length,"207,529"
Program Vocabulary,"8,653"
Program Volume,"2,714,268.61"
Weighted Methods,"8,197"
