Metric results for commons-lang at 6/22/18 9:12 PM

Abstractness,6.7%
Afferent Couplings,0
Average Block Depth,1.32
    minimum,0
    maximum,7
Average Cyclomatic Complexity,2.02
    minimum,1
    maximum,49
Average Depth of Inheritance Hierarchy,2.83
    minimum,1
    maximum,5
Average Lines Of Code Per Method,10.44
    minimum,1
    maximum,225
Average Number of Constructors Per Type,0.88
    minimum,0
    maximum,13
Average Number of Fields Per Type,1.09
    minimum,0
    maximum,30
Average Number of Methods Per Type,11.78
    minimum,0
    maximum,173
Average Number of Parameters,0.83
    minimum,0
    maximum,9
Average Number of Subtypes,0.32
    minimum,0
    maximum,9
Comments Ratio,14.5%
Difficulty,409.86
Distance,0.07
Efferent Couplings,265
Effort,"1,087,258,538.48"
Instability,1.00
Lines of Code,"43,667"
Number of Characters,"3,341,055"
Number of Comments,"6,337"
    end-of-line,3366
    multi-line,202
    javadoc,2769
Number of Constructors,275
    public,222
    protected,9
    package,37
    private,7
Number of Fields,768
    instance,332
        public,9
        protected,4
        package,84
        private,235
    static,436
        public,195
        protected,4
        package,41
        private,196
    public,204
        instance,9
        static,195
    protected,8
        instance,4
        static,4
    package,125
        instance,84
        static,41
    private,431
        instance,235
        static,196
Number of Lines,"84,493"
Number of Methods,"3,664"
    instance,2738
        public,2472
        protected,150
        package,18
        private,98
    static,926
        public,841
        protected,0
        package,22
        private,63
    public,3313
        instance,2472
        static,841
    protected,150
        instance,150
        static,0
    package,40
        instance,18
        static,22
    private,161
        instance,98
        static,63
Number of Operands,"141,162"
Number of Operators,"62,094"
Number of Packages,29
    compilation units,176
        minimum,0
        average,6
        maximum,28
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"26,079"
Number of Types,311
    interface,13
        public,5
        protected,0
        package,0
        private,8
    class,298
        public,174
        protected,0
        package,81
        private,43
    public,179
        interface,5
        class,174
    protected,0
        interface,0
        class,0
    package,81
        interface,0
        class,81
    private,51
        interface,8
        class,43
Number of Unique Operands,"8,438"
Number of Unique Operators,49
Program Length,"203,256"
Program Vocabulary,"8,487"
Program Volume,"2,652,701.97"
Weighted Methods,"8,045"
