Metric results for commons-lang at 6/22/18 10:19 PM

Abstractness,9.5%
Afferent Couplings,0
Average Block Depth,1.27
    minimum,0
    maximum,8
Average Cyclomatic Complexity,1.89
    minimum,1
    maximum,49
Average Depth of Inheritance Hierarchy,3.08
    minimum,1
    maximum,6
Average Lines Of Code Per Method,9.30
    minimum,1
    maximum,225
Average Number of Constructors Per Type,1.07
    minimum,0
    maximum,13
Average Number of Fields Per Type,0.97
    minimum,0
    maximum,30
Average Number of Methods Per Type,11.19
    minimum,0
    maximum,174
Average Number of Parameters,0.75
    minimum,0
    maximum,9
Average Number of Subtypes,0.45
    minimum,0
    maximum,19
Comments Ratio,14.2%
Difficulty,445.09
Distance,0.10
Efferent Couplings,320
Effort,"1,322,737,972.82"
Instability,1.00
Lines of Code,"51,036"
Number of Characters,"3,777,869"
Number of Comments,"7,290"
    end-of-line,3703
    multi-line,268
    javadoc,3319
Number of Constructors,447
    public,331
    protected,19
    package,37
    private,60
Number of Fields,907
    instance,374
        public,5
        protected,39
        package,72
        private,258
    static,533
        public,285
        protected,4
        package,44
        private,200
    public,290
        instance,5
        static,285
    protected,43
        instance,39
        static,4
    package,116
        instance,72
        static,44
    private,458
        instance,258
        static,200
Number of Lines,"98,930"
Number of Methods,"4,669"
    instance,3379
        public,3014
        protected,206
        package,29
        private,130
    static,1290
        public,1192
        protected,10
        package,22
        private,66
    public,4206
        instance,3014
        static,1192
    protected,216
        instance,206
        static,10
    package,51
        instance,29
        static,22
    private,196
        instance,130
        static,66
Number of Operands,"156,619"
Number of Operators,"70,552"
Number of Packages,29
    compilation units,242
        minimum,0
        average,8
        maximum,38
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"30,197"
Number of Types,417
    interface,14
        public,5
        protected,0
        package,1
        private,8
    class,403
        public,246
        protected,0
        package,93
        private,64
    public,251
        interface,5
        class,246
    protected,0
        interface,0
        class,0
    package,94
        interface,1
        class,93
    private,72
        interface,8
        class,64
Number of Unique Operands,"8,621"
Number of Unique Operators,49
Program Length,"227,171"
Program Vocabulary,"8,670"
Program Volume,"2,971,809.28"
Weighted Methods,"9,759"
