Metric results for commons-lang at 6/22/18 9:03 PM

Abstractness,6.4%
Afferent Couplings,0
Average Block Depth,1.31
    minimum,0
    maximum,7
Average Cyclomatic Complexity,2.00
    minimum,1
    maximum,50
Average Depth of Inheritance Hierarchy,2.81
    minimum,1
    maximum,5
Average Lines Of Code Per Method,10.38
    minimum,1
    maximum,222
Average Number of Constructors Per Type,0.87
    minimum,0
    maximum,13
Average Number of Fields Per Type,1.15
    minimum,0
    maximum,30
Average Number of Methods Per Type,11.87
    minimum,0
    maximum,201
Average Number of Parameters,0.81
    minimum,0
    maximum,9
Average Number of Subtypes,0.32
    minimum,0
    maximum,9
Comments Ratio,14.4%
Difficulty,410.03
Distance,0.07
Efferent Couplings,279
Effort,"1,141,846,051.47"
Instability,1.00
Lines of Code,"45,651"
Number of Characters,"3,508,609"
Number of Comments,"6,589"
    end-of-line,3389
    multi-line,211
    javadoc,2989
Number of Constructors,284
    public,227
    protected,9
    package,39
    private,9
Number of Fields,820
    instance,368
        public,11
        protected,4
        package,86
        private,267
    static,452
        public,196
        protected,4
        package,41
        private,211
    public,207
        instance,11
        static,196
    protected,8
        instance,4
        static,4
    package,127
        instance,86
        static,41
    private,478
        instance,267
        static,211
Number of Lines,"88,565"
Number of Methods,"3,859"
    instance,2892
        public,2619
        protected,152
        package,18
        private,103
    static,967
        public,885
        protected,0
        package,21
        private,61
    public,3504
        instance,2619
        static,885
    protected,152
        instance,152
        static,0
    package,39
        instance,18
        static,21
    private,164
        instance,103
        static,61
Number of Operands,"147,647"
Number of Operators,"64,687"
Number of Packages,29
    compilation units,185
        minimum,0
        average,6
        maximum,29
    class files,0
        minimum,0
        average,0
        maximum,0
Number of Semicolons,"27,306"
Number of Types,325
    interface,13
        public,5
        protected,0
        package,0
        private,8
    class,312
        public,184
        protected,0
        package,82
        private,46
    public,189
        interface,5
        class,184
    protected,0
        interface,0
        class,0
    package,82
        interface,0
        class,82
    private,54
        interface,8
        class,46
Number of Unique Operands,"8,822"
Number of Unique Operators,49
Program Length,"212,334"
Program Vocabulary,"8,871"
Program Volume,"2,784,735.14"
Weighted Methods,"8,373"
